example_id,time_min,CFD_temperature_C,predicted_temperature_C,heating_stage_duration_min
7,10.899999545389912,108.55713,108.61648912163845,10.483332872390747
7,10.91666621230988,106.658134,106.71591526958572,10.483332872390747
7,10.933332879229846,104.75914,104.84440485129794,10.483332872390747
7,10.949999546149812,102.94189,103.00062515441165,10.483332872390747
7,10.966666213069779,101.13036,101.18373414909698,10.483332872390747
7,10.983332879989746,99.35422,99.40548377777951,10.483332872390747
7,10.999999546909713,97.640785,97.65897126216814,10.483332872390747
7,11.016666213829678,95.927345,95.94468047609368,10.483332872390747
7,11.033332880749645,94.29342,94.26378011513516,10.483332872390747
7,11.049999547669612,92.68104,92.62130029078024,10.483332872390747
7,11.066666214589578,91.09035,91.02723326056127,10.483332872390747
7,11.083332881509545,89.57985,89.4731787875354,10.483332872390747
7,11.099999548429512,88.06934,87.96073102001175,10.483332872390747
7,11.116666215349479,86.62364,86.49113364048688,10.483332872390747
7,11.133332882269444,85.214554,85.07094732033778,10.483332872390747
7,11.149999549189411,83.81134,83.7031675847878,10.483332872390747
7,11.166666216109379,82.49246,82.3758701461245,10.483332872390747
7,11.183332883029346,81.173584,81.08644353251059,10.483332872390747
7,11.199999549949311,79.89757,79.83217213543288,10.483332872390747
7,11.216666216869278,78.665924,78.61615105739153,10.483332872390747
7,11.233332883789245,77.43428,77.43525224662872,10.483332872390747
7,11.249999550709212,76.344246,76.28325689551366,10.483332872390747
7,11.266666217629178,75.266945,75.15945741569854,10.483332872390747
7,11.283332884549145,74.189644,74.06363681018115,10.483332872390747
7,11.299999551469112,73.112335,73.00552577896423,10.483332872390747
7,11.316666218389077,72.035034,71.97750155384323,10.483332872390747
7,11.333332885309044,71.06438,70.97930023679696,10.483332872390747
7,11.349999552229011,70.12561,70.01098477792931,10.483332872390747
7,11.366666219148978,69.18685,69.07128933606394,10.483332872390747
7,11.383332886068944,68.248085,68.16672716482702,10.483332872390747
7,11.39999955298891,67.309326,67.28623156908499,10.483332872390747
7,11.416666219908878,66.43984,66.42648193845712,10.483332872390747
7,11.433332886828843,65.612465,65.58543177144936,10.483332872390747
7,11.44999955374881,64.78508,64.76177233813769,10.483332872390747
7,11.466666220668777,63.9577,63.95874555367398,10.483332872390747
7,11.483332887588745,63.130318,63.16919927103111,10.483332872390747
7,11.499999554508712,62.385334,62.393989669374264,10.483332872390747
7,11.516666221428677,61.731686,61.633691764922744,10.483332872390747
7,11.533332888348644,61.078033,60.88966179653943,10.483332872390747
7,11.549999555268611,60.424385,60.16476096954954,10.483332872390747
7,11.566666222188577,59.770737,59.45912674983659,10.483332872390747
7,11.583332889108544,59.11709,58.77156641378821,10.483332872390747
7,11.59999955602851,58.46344,58.10148116031967,10.483332872390747
7,11.616666222948478,57.80979,57.45447096501689,10.483332872390747
7,11.633332889868443,57.156143,56.82788897510544,10.483332872390747
7,11.64999955678841,56.502495,56.218014416941614,10.483332872390747
7,11.666666223708377,55.873257,55.62470085782359,10.483332872390747
7,11.683332890628343,55.356148,55.04738572869168,10.483332872390747
7,11.69999955754831,54.839035,54.48609916717408,10.483332872390747
7,11.716666224468277,54.321922,53.93949642409367,10.483332872390747
7,11.733332891388244,53.804813,53.40328091929159,10.483332872390747
7,11.74999955830821,53.2877,52.87587966007066,10.483332872390747
7,11.766666225228176,52.77059,52.35622235788293,10.483332872390747
7,11.783332892148144,52.25348,51.84808662688115,10.483332872390747
7,11.799999559068109,51.736366,51.34773196642143,10.483332872390747
7,11.816666225988076,51.219257,50.85566067030706,10.483332872390747
7,11.833332892908043,50.702145,50.371261931035626,10.483332872390747
7,11.84999955982801,50.271324,49.892922177257766,10.483332872390747
7,11.866666226747977,49.851902,49.42838621709452,10.483332872390747
7,11.883332893667943,49.432484,48.97217116032939,10.483332872390747
7,11.89999956058791,49.01306,48.525553821092586,10.483332872390747
7,11.916666227507877,48.59364,48.089943737622754,10.483332872390747
7,11.933332894427842,48.174217,47.667362273926756,10.483332872390747
7,11.94999956134781,47.754795,47.25722936805026,10.483332872390747
7,11.966666228267776,47.335373,46.858952358899366,10.483332872390747
7,11.983332895187743,46.915955,46.47195867713229,10.483332872390747
7,11.999999562107709,46.496532,46.09579528565426,10.483332872390747
7,12.016666229027676,46.126087,45.731521256891384,10.483332872390747
7,12.033332895947643,45.78998,45.381234978299695,10.483332872390747
7,12.049999562867608,45.453876,45.04072742538148,10.483332872390747
7,12.066666229787575,45.11777,44.70982047761104,10.483332872390747
7,12.083332896707542,44.781666,44.38825570824611,10.483332872390747
7,12.09999956362751,44.44556,44.07636128763754,10.483332872390747
7,12.116666230547475,44.109455,43.77378627883486,10.483332872390747
7,12.133332897467442,43.77335,43.47774972193745,10.483332872390747
7,12.149999564387409,43.437244,43.1876168725975,10.483332872390747
7,12.166666231307376,43.10114,42.90308799591672,10.483332872390747
7,12.183332898227341,42.79386,42.62633107097976,10.483332872390747
7,12.199999565147309,42.556362,42.35344422480975,10.483332872390747
7,12.216666232067276,42.318863,42.085484903647135,10.483332872390747
7,12.233332898987243,42.081364,41.82176989673144,10.483332872390747
7,12.249999565907208,41.843864,41.56076998159705,10.483332872390747
7,12.266666232827175,41.606365,41.303311762106844,10.483332872390747
7,12.283332899747142,41.368866,41.049859780239395,10.483332872390747
7,12.299999566667108,41.131367,40.79867477720953,10.483332872390747
7,12.316666233587075,40.893867,40.54975112975831,10.483332872390747
7,12.333332900507042,40.65637,40.30411493065823,10.483332872390747
7,12.349999567427009,40.41887,40.05960417363748,10.483332872390747
7,12.366666234346974,40.18137,39.81897346526978,10.483332872390747
7,12.383332901266941,39.94387,39.58047204188617,10.483332872390747
7,12.399999568186908,39.70637,39.34341778698196,10.483332872390747
7,12.416666235106874,39.468872,39.10846716284277,10.483332872390747
7,12.43333290202684,39.231373,38.87788237613511,10.483332872390747
7,12.449999568946808,38.993874,38.64861276330226,10.483332872390747
7,12.466666235866775,38.75638,38.42236926926085,10.483332872390747
7,12.483332902786742,38.51888,38.19960236264415,10.483332872390747
7,12.499999569706707,38.28138,37.97781998227792,10.483332872390747
7,12.516666236626675,38.04388,37.759102369209685,10.483332872390747
7,12.53333290354664,37.856014,37.54444073680863,10.483332872390747
7,12.549999570466607,37.689285,37.332283764721396,10.483332872390747
7,12.566666237386574,37.522552,37.12178478772897,10.483332872390747
7,12.583332904306541,37.35582,36.91711749498588,10.483332872390747
7,12.599999571226508,37.189087,36.71497165634338,10.483332872390747
7,12.616666238146474,37.022358,36.514536169895614,10.483332872390747
7,12.63333290506644,36.855625,36.31701851651013,10.483332872390747
7,12.649999571986408,36.688892,36.12385712581801,10.483332872390747
7,12.666666238906373,36.52216,35.93579077245705,10.483332872390747
7,12.68333290582634,36.355427,35.7489756397992,10.483332872390747
7,12.699999572746307,36.188698,35.56584380252428,10.483332872390747
7,12.716666239666274,36.021965,35.386698840623836,10.483332872390747
7,12.73333290658624,35.855232,35.21084445786192,10.483332872390747
7,12.749999573506207,35.6885,35.03981455768722,10.483332872390747
7,12.766666240426174,35.521767,34.870626806737896,10.483332872390747
7,12.78333290734614,35.355038,34.704781262523156,10.483332872390747
7,12.799999574266106,35.188305,34.542547765481046,10.483332872390747
7,12.816666241186073,35.021572,34.38317088396901,10.483332872390747
7,12.83333290810604,34.85484,34.22611710749774,10.483332872390747
7,12.849999575026008,34.688107,34.07393225255716,10.483332872390747
7,12.866666241945973,34.52607,33.92498923677847,10.483332872390747
7,12.88333290886594,34.401833,33.778069363172314,10.483332872390747
7,12.899999575785907,34.27759,33.63253819135081,10.483332872390747
7,12.916666242705872,34.153355,33.49200503284713,10.483332872390747
7,12.93333290962584,34.029114,33.35524261900154,10.483332872390747
7,12.949999576545807,33.904877,33.221500928658415,10.483332872390747
7,12.966666243465774,33.78064,33.08983435763781,10.483332872390747
7,12.983332910385739,33.6564,32.95893221547404,10.483332872390747
7,12.999999577305706,33.53216,32.832311349086076,10.483332872390747
7,13.016666244225673,33.407925,32.70900010492697,10.483332872390747
7,13.033332911145639,33.283684,32.5872277947536,10.483332872390747
7,13.049999578065606,33.159447,32.46598218636684,10.483332872390747
7,13.066666244985573,33.035206,32.34912233998576,10.483332872390747
