training_seed,weights_used_for_final_model,epoch,learning_rate,epoch_seconds,elapsed_seconds,train_total,train_temperature,train_logF,train_retention,train_physics,train_trajectory_F,train_initial,train_continuity,train_selection_score,validation_total,validation_temperature,validation_logF,validation_retention,validation_physics,validation_trajectory_F,validation_initial,validation_continuity,validation_selection_score
42,False,16,0.0010000000474974,32.60020029600128,611.0918420669987,0.0056672692298889,0.0014033582992851,0.0008476884104311,0.0010905391536653,0.0018209490226581,0.0021182070486247,5.689216413884424e-05,6.159475742606446e-05,0.1395383477210998,0.0035763871856033,0.0010914272861555,0.0002702893398236,0.0009899985743686,0.0002574795798864,0.0004246488970238,1.8318070942768827e-05,2.6739060558611527e-05,0.1025720909237861
42,False,17,0.0010000000474974,32.6764990369993,643.7683543880048,0.0038920931983739,0.0011424960102885,0.000398051313823,0.000663052604068,0.0010765057522803,0.0011027306318283,3.859037678921595e-05,3.884743637172505e-05,0.1108225062489509,0.0032234031241387,0.0011285961372777,0.0001347606012132,0.0002751617575995,0.0010974549222737,0.0011740201152861,3.738249506568536e-05,3.822509097517468e-05,0.1013537347316742
42,False,18,0.0010000000474974,32.736153578000085,676.5045301970022,0.0089946156367659,0.0014599913265556,0.0018475304823368,0.0032141902483999,0.001996420091018,0.0028003249317407,7.607154839206487e-05,7.095539331203327e-05,0.1813180893659591,0.014711957424879,0.0021895428653806,0.0044172229245305,0.0054368106648325,0.0008970536873675,0.0042865024879574,0.0001846091763582,0.0001185079017886,0.2564351260662079
42,False,19,0.0010000000474974,32.597903595997195,709.102453462001,0.0082420539110898,0.001510786358267,0.0015798222739249,0.0023729437962174,0.0025014551356434,0.0032319093588739,0.0001023612639983,6.750578177161515e-05,0.1820162385702133,0.0026260209269821,0.0008969009504653,0.0002289004187332,0.0001867911923909,0.0008090548799373,0.0010979778598994,3.557607487891801e-05,8.442383841611445e-05,0.0950904637575149
42,False,20,0.0010000000474974,32.71530677799456,741.8177779680045,0.0029367222450673,0.0010512524750083,0.0002458250964991,0.0002544409362599,0.0006559434114024,0.0007219585822895,2.675835276022553e-05,3.303583071101457e-05,0.0921618789434433,0.0035469534341245,0.0013904966181144,0.0002088636683765,0.0002945930755231,0.0005066685844212,0.0006433367962017,2.5022285626619123e-05,6.667351408395916e-05,0.0972025692462921
42,False,21,0.0010000000474974,32.70656901199982,774.5243977560021,0.0030339756049215,0.0011160189751535,0.0002772862790152,0.0002743224904406,0.0004863924114033,0.0006472558015957,2.944224252132699e-05,4.188729508314282e-05,0.090661771595478,0.006195472087711,0.0009235363686457,0.0013245266163721,0.002884651068598,0.000263865920715,0.001102703041397,2.1207744794082828e-05,5.168251664144918e-05,0.1527416557073593
42,False,22,0.0010000000474974,32.86734597600298,807.3917674480035,0.0034208870492875,0.0010852412087842,0.0004210966289974,0.0003447227063588,0.0009550821268931,0.0010179817909374,2.6765397706185468e-05,4.368225199868903e-05,0.1040599420666694,0.0025952253490686,0.0008538095862604,0.0003061451134271,0.0001300566946156,0.0008696630829945,0.001443697605282,2.20017882384127e-05,0.0001437257305951,0.0991793572902679
42,False,23,0.0010000000474974,32.76566792400263,840.1574497309994,0.0034397686831653,0.0010650537442415,0.0003301865071989,0.0001844314683694,0.0015749570447951,0.0015926025807857,3.192944495822303e-05,4.3729873141273856e-05,0.1066081672906875,0.0032704088371247,0.001033138250932,0.0005872296751476,0.0002080021076835,0.0008079532999545,0.0003806731547228,3.4383228921797127e-05,1.4849543731543235e-05,0.0940503403544426
42,False,24,0.0010000000474974,32.69337982000434,872.8508434320029,0.0034478853922337,0.0009757379302754,0.0003896682464983,0.0005530820926651,0.001093310303986,0.001091195619665,3.625019598985091e-05,3.3792130125220865e-05,0.1060482040047645,0.0090023288503289,0.0009345075231976,0.0014343154616653,0.0043606394901871,0.0026584099978208,0.0031095286831259,7.432535494444892e-05,1.7221462258021347e-05,0.1973795443773269
42,False,25,0.0010000000474974,32.75742413900298,905.6082865999996,0.005837919190526,0.0013701610732823,0.0009085059864446,0.001145442132838,0.0020601858850568,0.0020775843877345,6.058703002054244e-05,7.498249760828912e-05,0.1489049792289734,0.0050924378447234,0.0008510188199579,0.0012654009042307,0.0015928278444334,0.0010523244272917,0.0017717070877552,3.75563686247915e-05,2.2542299120686948e-05,0.150796502828598
42,False,26,0.0010000000474974,32.796837704998325,938.4051910900016,0.0055004367604851,0.0012252749875187,0.0009724851115606,0.0011926408624276,0.0017487311270087,0.0019570153672248,6.117529119364917e-05,4.276897743693553e-05,0.1449309736490249,0.005203852429986,0.0017139588017016,0.000721504620742,0.00088573055109,0.0002844065311364,0.0009053372777998,3.136753002763726e-05,0.0002336004254175,0.1306311041116714
42,False,27,0.0010000000474974,32.71635795399925,971.121564482004,0.004294479265809,0.0011779241031035,0.0004674182855524,0.0004001073248218,0.0021186308003962,0.001933438819833,4.853479185840115e-05,6.936691352166235e-05,0.1179711744189262,0.0023509084712713,0.0008857116336002,0.0001591066684341,8.933509525377303e-05,0.0006557927117682,0.0008283013594336,9.968843187380116e-06,2.1503446987480856e-05,0.0832189172506332
42,False,28,0.0010000000474974,32.6858448070052,1003.8074234029992,0.0034336273092776,0.0009764835704118,0.0005316523602232,0.0004826949734706,0.0009213935118168,0.0011285142973065,2.932092320406809e-05,2.6834193704416972e-05,0.1060612201690673,0.0061376933008432,0.0010259011760354,0.0010519409552216,0.0006882667075842,0.0046770041808485,0.0043850499205291,3.4124783269362524e-05,3.768298483919352e-05,0.1699360609054565
42,False,29,0.0010000000474974,32.707435181997425,1036.514873082,0.0047334819100797,0.0011540688574314,0.0008933109347708,0.0009497646824456,0.0011411245213821,0.0013346320483833,6.764561112504452e-05,4.941856605000794e-05,0.1311086863279342,0.0095292991027235,0.0012101138709113,0.0010481611825525,0.0049841087311506,0.0021302094683051,0.0010292900260537,3.876731352647767e-05,7.820308383088559e-05,0.1777178049087524
42,False,30,0.0010000000474974,32.774335652000445,1069.289237873003,0.0126381106674671,0.0016967830015346,0.0024171809200197,0.0046583684161305,0.0042052576318383,0.0046129785478115,0.0004971759044565,0.0001665005111135,0.2109457850456237,0.0034390306100249,0.0009305900312028,0.0007814727141521,0.0005894328933209,0.0003920182643923,0.0009828839683905,2.387797212577425e-05,8.548320329282433e-05,0.1149947345256805
42,False,31,0.0010000000474974,32.72924145699653,1102.0185432979997,0.0032095278147608,0.0010656255763024,0.0003906317288056,0.0003369909536559,0.0006836013053543,0.0008116625249385,3.736688813660294e-05,5.117193722981028e-05,0.0995200276374816,0.0046525159850716,0.0009624133817851,0.0002973233349621,0.0002797682536765,0.0042877844534814,0.0036870667245239,1.8589329556562006e-05,4.845584408030845e-05,0.1382840722799301
42,False,32,0.0005000000237487,32.72366964400135,1134.742232456003,0.002045325236395,0.0008383816457353,0.0001430806878488,0.0001027501930366,0.0002391318703303,0.0003184787055943,9.011089787236417e-06,2.2637656002189036e-05,0.0655775368213653,0.0015685097314417,0.0006623154622502,0.0001196617522509,8.305770461447537e-05,7.791142706992105e-05,0.000140264048241,5.95476376474835e-06,1.6080633940873668e-05,0.0543167479336261
42,False,33,0.0005000000237487,32.70522468999843,1167.4474789680023,0.0018428715411573,0.0007980634691193,0.0001232269278261,0.0001026770041789,3.788336107390933e-05,0.0001226808672072,5.156018687557662e-06,1.3831190699420404e-05,0.0581472665071487,0.0015693759778514,0.000672620604746,0.0001287317281821,8.249320671893656e-05,2.119770215358585e-05,0.0001165730718639,5.251067705103196e-06,1.785900349204894e-05,0.0529918894171714
42,False,34,0.0005000000237487,32.660392696998315,1200.1078854890002,0.0017639461439102,0.0007814445998519,0.000116027862532,6.860792927909642e-05,2.8429074518498965e-05,0.0001260342978639,6.715721610817127e-06,1.5354196875705384e-05,0.0555294044315815,0.0019669653847813,0.0007753621321171,0.0001516143820481,0.0002117558178724,9.394341032020748e-05,0.0003006993210874,1.1701175026246348e-05,4.729073043563403e-05,0.0705208331346511
42,False,35,0.0005000000237487,32.69840518000274,1232.8063097769991,0.001935405889526,0.0008465092396363,0.0001321839808952,9.072925604414196e-05,3.450751682976261e-05,0.0001478923368267,5.96118661633227e-06,1.6248135580099188e-05,0.059393897652626,0.0018762667896226,0.0007394485874101,0.0002510283957235,0.0001035437744576,7.899924821686e-05,0.0003023584140464,8.703919775143731e-06,2.42728456214536e-05,0.0683656334877014
42,False,36,0.0005000000237487,32.749738836006145,1265.5561008180011,0.001909251557663,0.0008233358385041,0.0001328806392848,0.0001026920290314,4.801111572305672e-05,0.0001589746243553,8.559522029827349e-06,2.14545307244407e-05,0.0607001781463623,0.0017165349563583,0.0007035089074634,0.0001012178254313,0.0001391929108649,0.0001338214933639,0.0001618880050955,1.0145650776394176e-05,1.180871549877338e-05,0.0590640529990196
42,False,37,0.0005000000237487,32.83410101399932,1298.390215200001,0.0018959639128297,0.0008409565780311,0.0001119535809266,6.623266381211579e-05,6.655293691437691e-05,0.0001468152331653,7.643034223292489e-06,1.823386628529988e-05,0.0577620230615139,0.0016025910153985,0.0006776745431125,0.0001288456696784,8.047228038776666e-05,7.313626701943576e-05,0.0001122894173022,3.4464474083506502e-06,1.011584208754357e-05,0.0538076683878898
42,False,38,0.0002500000118743,32.67604385899904,1331.0662794020027,0.0016828986117616,0.0007656804518774,9.157649765256792e-05,4.635017467080616e-05,2.4508475689799525e-05,0.0001014719891827,3.618841674324358e-06,9.951773790817242e-06,0.0513640008866786,0.0013842763146385,0.0006250135484151,8.012502803467214e-05,3.0413588319788687e-05,4.4672851799987257e-05,8.85904737515375e-05,3.688861397677101e-06,1.0056260180135723e-05,0.0446525625884532
42,False,39,0.0002500000118743,32.75811492999492,1363.8244247340044,0.0016303271986544,0.000748902617488,8.327229443239048e-05,3.883347380906344e-05,1.8175811419496316e-05,9.484338806942104e-05,3.374729203642346e-06,9.90125317912316e-06,0.0497708953917026,0.0013469307450577,0.0006187523249536,7.639149407623336e-05,2.8176325940876268e-05,7.905628081061877e-06,7.34195054974407e-05,2.923411557276268e-06,6.13014981354354e-06,0.0422273389995098
42,False,40,0.0002500000118743,32.643904915996245,1396.468347820999,0.0016503251390531,0.0007579993689432,8.18181797512807e-05,4.237207394908182e-05,1.7464377378928475e-05,9.315563511336222e-05,3.603909817684325e-06,1.0438434401294217e-05,0.0497879646718502,0.0014832343440502,0.00068180373637,7.337040005950257e-05,3.469820148893632e-05,2.0661111193476245e-05,8.686981891514733e-05,3.406152018214925e-06,8.870873898558784e-06,0.0461222976446151
42,False,41,0.0002500000118743,32.72397098100191,1429.1923856360008,0.0016949541168287,0.0007728317286819,8.918569074012339e-05,4.928391717839986e-05,1.8626797100296244e-05,9.523238259134814e-05,3.5778889468929265e-06,1.1496230399643537e-05,0.0512051470577716,0.0015934428665786,0.0007151428144425,0.0001016188107314,4.508087295107544e-05,2.909519935201388e-05,0.0001174471908598,3.204635959264124e-06,1.589124985912349e-05,0.0503791756927967
42,False,42,0.0002500000118743,32.63993720000144,1461.832337795,0.0016432213596999,0.0007473306613974,9.15850541787222e-05,4.343932960182429e-05,2.404454062343575e-05,0.0001014819063129,4.380431619210867e-06,1.0753989954537246e-05,0.0512593984603881,0.0016110071446746,0.0006982333143241,0.000114688060421,5.377787965699099e-05,8.64661269588396e-05,0.0001304776378674,6.849667897768086e-06,2.156515074602794e-05,0.0530806891620159
42,False,43,0.0002500000118743,32.691711405001115,1494.524065069003,0.0016891140257939,0.0007667517056688,9.431110083824024e-05,4.8291647544829175e-05,2.2668928068014796e-05,0.000104989434476,4.710565463028615e-06,1.2022189366689418e-05,0.0519185625016689,0.0018703612731769,0.0008723862702026,8.058945968514308e-05,3.2569172617513686e-05,1.8922561139333997e-05,0.0001031308347592,2.8870999813079834e-06,2.6804105800692923e-05,0.0518305078148841
42,False,44,0.0001250000059371,32.81019895499776,1527.3342782030013,0.0016039178008213,0.0007434157887473,7.586459832964465e-05,3.376091626705602e-05,1.2367017006909007e-05,8.306289237225428e-05,2.575878397692577e-06,1.0195974027737977e-05,0.0477464944124221,0.0015347365988418,0.0006986678927205,9.339798270957544e-05,3.498594742268324e-05,1.667799733695574e-05,0.0001107336793211,2.306536089236033e-06,4.47185811935924e-06,0.0486473478376865
42,False,45,0.0001250000059371,32.67245697099861,1560.006750228,0.0015508997021242,0.0007160152308642,7.701801951043308e-05,3.554448630893603e-05,1.0551359082455749e-05,8.135860116453841e-05,2.4939924969658023e-06,7.816429388185497e-06,0.0473400391638278,0.0013176803477108,0.0006093416013754,7.036623719613999e-05,2.393756221863441e-05,7.808051122992765e-06,7.284077582880855e-05,2.771551862679189e-06,5.121725735079963e-06,0.0410936214029789
42,False,46,0.0001250000059371,32.72028277099889,1592.7271011170014,0.0016787886852398,0.0007784999907016,7.673502113902941e-05,3.912773172487505e-05,9.901702469505835e-06,8.096392411971465e-05,2.662056203917018e-06,7.084625849529402e-06,0.047796856611967,0.0014013255713507,0.0006302973488345,7.604464190080762e-05,5.9666050219675526e-05,7.832409210095648e-06,7.408645615214482e-05,2.4265759748232085e-06,8.611245903011877e-06,0.0453477427363395
42,False,47,0.0001250000059371,32.7250471849984,1625.452162968002,0.0015980568714439,0.0007304574246518,8.622778841527179e-05,4.2443210986675695e-05,1.4617434317187872e-05,9.322033292846754e-05,2.8471113182604317e-06,8.775903552304953e-06,0.0494989566504955,0.0013267968315631,0.0006083751213736,7.5733449193649e-05,2.9311622711247765e-05,8.35349055705592e-06,7.738888962194324e-05,2.743273853411665e-06,5.5022919696057215e-06,0.0419901460409164
42,False,48,0.0001250000059371,32.74963449500501,1658.2018104529998,0.0015725187258794,0.0007259104750119,7.878623000578955e-05,3.4434542612871155e-05,1.278326271858532e-05,8.737273310543969e-05,2.7043374757340644e-06,8.14918712421786e-06,0.0473642349243164,0.0013248592149466,0.0006072428077459,6.752037006663159e-05,3.748287053895183e-05,9.199367923429236e-06,7.134966290323064e-05,2.3885140763013624e-06,5.319031060935231e-06,0.042074479162693
42,False,49,0.0001250000059371,32.68105885700061,1690.8828873849998,0.0015543985646218,0.0007186236325651,7.634647045051679e-05,3.459544313955121e-05,1.0477155228727495e-05,8.186430932255462e-05,2.414145228613052e-06,7.296793228306342e-06,0.0475121401250362,0.001324713230133,0.0006086170324124,7.474079757230356e-05,2.78833740594564e-05,8.350392818101682e-06,7.913814624771476e-05,2.319929990335368e-06,4.475636615097756e-06,0.0418752282857894
42,False,50,6.25000029685907e-05,32.680355697993946,1723.5632626830047,0.0014815757749602,0.0006904499023221,7.026246021268889e-05,2.6689249352784827e-05,5.9962358136544935e-06,7.411092519760132e-05,1.994990952880471e-06,5.266275366011541e-06,0.0450319200754165,0.0014578440459445,0.0006822036812081,6.349851173581555e-05,2.60735450865468e-05,5.920207513554487e-06,7.070398714859039e-05,1.948326826095581e-06,7.096596164046787e-06,0.0430893525481224
42,False,51,6.25000029685907e-05,32.59680736900191,1756.1601230020024,0.0014901463873684,0.0006947648362256,6.836587272118777e-05,2.822018359438516e-05,6.62108141114004e-06,7.320530858123675e-05,1.9060648810409475e-06,5.296883955452358e-06,0.0450887307524681,0.0012694527395069,0.0005913551431149,6.221920921234414e-05,2.0785035303561017e-05,6.113776635174872e-06,6.75428454997018e-05,2.097971673720167e-06,4.714178885478759e-06,0.0392396934330463
42,False,52,6.25000029685907e-05,32.60078236999834,1788.7609283109996,0.0014892517356202,0.0006925765774212,6.974489224376157e-05,3.0350853194249797e-05,6.621628017455805e-06,7.333284884225577e-05,1.963496288226452e-06,4.956981683790218e-06,0.0451560989022254,0.0014033907791599,0.0006452600937336,7.030784763628617e-05,3.830623245448805e-05,7.018334599706577e-06,7.208884198917076e-05,2.150847649318166e-06,5.323990535543999e-06,0.0436126999557018
42,False,53,6.25000029685907e-05,32.64265808500204,1821.4036005020023,0.001511123846285,0.0007030874257907,7.018150790827349e-05,3.070362799917348e-05,6.654194294242188e-06,7.402954361168668e-05,1.9530912140908185e-06,5.409900495578768e-06,0.0451095215976238,0.0013387477956712,0.0006214999593794,6.8104978709016e-05,2.307464092154987e-05,5.954533662588801e-06,7.082735828589648e-05,2.288966015839833e-06,1.3618444427265786e-05,0.0412944518029689
42,False,54,6.25000029685907e-05,32.66372971999954,1854.0673441000035,0.0015017169062048,0.0006984771462157,7.124169496819377e-05,2.9211394576122984e-05,6.967843091842951e-06,7.520828512497246e-05,2.052817535513896e-06,6.204058081493713e-06,0.0454487055540084,0.0013301296858116,0.0006162617937661,6.636364560108632e-05,2.5514644221402705e-05,9.90745047602104e-06,6.55804033158347e-05,1.8828974361895236e-06,5.858114491275046e-06,0.0408436246216297
42,False,55,6.25000029685907e-05,32.65217232299619,1886.719534347998,0.0015111854299902,0.0007038406911306,7.019648182904348e-05,2.8566879336722195e-05,7.862993697926868e-06,7.691961945965886e-05,2.0378649878693977e-06,6.051517630112357e-06,0.0452625378966331,0.0013838928425684,0.0006411727517843,6.855584069853649e-05,2.647638393682428e-05,1.1416059351176956e-05,7.45301804272458e-05,2.5280658064730237e-06,5.544346549868351e-06,0.0428279303014278
42,False,56,3.125000148429535e-05,32.64052959899709,1919.360129708999,0.0014614261453971,0.0006836028187535,6.592689896933734e-05,2.5197841750923544e-05,4.98186273034662e-06,6.970630784053355e-05,1.9219007754145423e-06,4.118096057936782e-06,0.0439786501228809,0.0013154223561286,0.0006135694566182,6.523151387227699e-05,2.0141918867011555e-05,4.389794412418269e-06,6.865392060717568e-05,1.7988336367125155e-06,5.35175922777853e-06,0.0402560755610466
42,False,57,3.125000148429535e-05,32.5789886700004,1951.939131650004,0.0014691611286252,0.0006868919008411,6.627884431509301e-05,2.579131614766084e-05,5.395416792453034e-06,6.943930929992348e-05,1.7149343420896912e-06,4.380200607556617e-06,0.0438740402460098,0.0012774149654433,0.000594560697209,6.367705645971e-05,2.181379568355624e-05,4.268454631528584e-06,6.707185821142048e-05,1.7913276906256217e-06,4.895949587080395e-06,0.0394037701189518
42,False,58,3.125000148429535e-05,32.59594391399878,1984.5350883799983,0.0014681897591799,0.0006859449204057,6.773962377337739e-05,2.512722130632028e-05,5.619396233669249e-06,7.041525532258675e-05,1.745177542034071e-06,4.4898715714225546e-06,0.0440537668764591,0.0012655472382903,0.0005867403233423,6.866879266453907e-05,2.0273002519388683e-05,5.138636424817378e-06,6.759029201930389e-05,1.7606751043786062e-06,3.793677933572326e-06,0.0393701307475566
42,False,59,3.125000148429535e-05,32.74739330099692,2017.2824946320036,0.0014826378319412,0.0006932002143003,6.76406707498245e-05,2.547666008467786e-05,4.960106252838159e-06,7.04163103364408e-05,1.7136834458142405e-06,4.684113264374901e-06,0.0441635362803936,0.001280449447222,0.0005904515273869,7.516695040976629e-05,2.156894333893433e-05,4.452336725080386e-06,7.454835576936603e-05,1.789303496479988e-06,4.053975771967089e-06,0.0402228832244873
42,False,60,1.5625000742147677e-05,32.56755874699593,2049.850067541003,0.0014457443030551,0.000677817617543,6.37672928860411e-05,2.3709266315563585e-05,4.200472631055163e-06,6.696192576782778e-05,1.5984817309799837e-06,3.725374881469179e-06,0.0425166152417659,0.0012635923922061,0.0005909573519602,6.068018774385564e-05,1.845137921918649e-05,4.039126451971242e-06,6.322244007606059e-05,1.5996788533811923e-06,3.6646385979111074e-06,0.0384686104953289
42,False,61,1.5625000742147677e-05,32.63696226599859,2082.487083758999,0.0014376203762367,0.0006742033874616,6.35922551737167e-05,2.3056920326780528e-05,4.087587967660511e-06,6.714498886140063e-05,1.5790257066328197e-06,3.626178113336209e-06,0.0432073771953582,0.0012634448939934,0.000590156414546,6.221004878170788e-05,1.8268403437105007e-05,4.218236881570192e-06,6.404928717529401e-05,1.5848268049012404e-06,3.860259312205017e-06,0.0385052412748336
42,True,62,1.5625000742147677e-05,32.639780409001105,2115.1268780050013,0.0014403566019609,0.0006755219073966,6.359085091389716e-05,2.3140592020354237e-05,4.101831564184977e-06,6.708455475745723e-05,1.579563331688405e-06,3.725960368683445e-06,0.0432932078838348,0.0012535618152469,0.0005853906041011,6.087196015869267e-05,1.9500337657518685e-05,3.7255224469845416e-06,6.345531437546015e-05,1.7504606830698322e-06,3.704685923366924e-06,0.0383644513785839
