epoch,train_weighted_temperature,train_weighted_logF,train_weighted_retention,train_weighted_physics,train_weighted_initial,train_weighted_continuity,validation_weighted_temperature,validation_weighted_logF,validation_weighted_retention,validation_weighted_physics,validation_weighted_initial,validation_weighted_continuity
22,0.0025038239546120167,0.0038690390065312386,0.00465097650885582,0.001724950154311955,1.981736713787541e-05,1.755693956511095e-05,0.0011049772147089243,0.0008378613856621087,0.0012109577655792236,0.0016939672641456127,5.327124745235779e-06,2.865481110347901e-06
23,0.0024851521011441946,0.0041747791692614555,0.004933331161737442,0.0017986991442739964,1.8669194832909853e-05,1.791240938473493e-05,0.0013716040411964059,0.0013111758744344115,0.001619251910597086,0.0016754643293097615,2.1408766770036894e-06,6.196961476234719e-06
24,0.0025439977180212736,0.004074504133313894,0.005093558691442013,0.0018112497637048364,1.8103074398823083e-05,1.8013639783021065e-05,0.0015850329073145986,0.001501742284744978,0.0036620835307985544,0.0012500915909186006,4.8511792556382716e-06,4.642225758288987e-06
25,0.002264013048261404,0.0036341561935842037,0.0046325139701366425,0.0015278933569788933,1.7757684690877796e-05,1.5022685693111272e-05,0.000930687237996608,0.0006754017667844892,0.0003571115084923804,0.00042749958811327815,1.8069900761474856e-06,9.250394941773266e-06
26,0.0022312807850539684,0.003596477210521698,0.004398835822939873,0.0016102864174172282,1.7910762107931077e-05,1.4643433678429575e-05,0.0009981975890696049,0.0005348015110939741,0.00037346084718592465,0.00012147543748142198,2.3459733711206354e-06,1.815517134673428e-06
27,0.002265139715746045,0.0035486321430653334,0.004425146616995335,0.0014579942217096686,1.7237782594747843e-05,1.5602032362949103e-05,0.0011739758774638176,0.0005726806703023612,0.0005568967317231,0.0002718849864322692,1.4577036381524523e-06,4.107294444111176e-06
28,0.002189879072830081,0.003428342752158642,0.003998399246484041,0.0015106686623767018,1.624698779778555e-05,1.3907626271247864e-05,0.0009420336573384702,0.0006217106711119413,0.0005181304295547307,0.00024110492086037993,1.821075966290664e-06,4.32232664024923e-06
29,0.002213713712990284,0.0034930608235299587,0.0039395177736878395,0.0015329498564824462,1.6601818788331003e-05,1.4369019481819123e-05,0.0010694750817492604,0.0008188871433958411,0.0004529193392954767,0.00028026525978930295,1.573762892803643e-06,2.6986454031430185e-06
30,0.0021186349913477898,0.003304737852886319,0.0039755175821483135,0.0014694167766720057,1.611641491763294e-05,1.3156922068446875e-05,0.000999018200673163,0.0004550436569843441,0.0002553847443778068,0.0016422156477347016,1.6214075003517793e-06,1.3348855645745063e-06
31,0.0021161437034606934,0.0034443677868694067,0.003958912566304207,0.001437886618077755,1.6062258509919047e-05,1.3013198622502388e-05,0.0009235964971594512,0.0003764465218409896,0.00022594253823626786,0.0002438400697428733,1.4433056094276254e-06,1.2156991033407394e-06
32,0.0020825653336942196,0.003223107662051916,0.0039046010933816433,0.0013412510743364692,1.4948136231396349e-05,1.3099414354655892e-05,0.0009137575980275869,0.0004614640783984214,0.0009329674649052322,0.00035113663761876523,1.289360079681501e-06,1.4365476090461016e-06
33,0.0021072698291391134,0.003343247575685382,0.0038293174002319574,0.001341905677691102,1.5288862050510944e-05,1.3470942212734373e-05,0.0010808332590386271,0.0003723385452758521,0.0002438800293020904,0.0002127050538547337,1.1462772818049418e-06,2.7871870770468377e-06
34,0.002090973313897848,0.0031594724860042334,0.0036126466002315283,0.0013013755669817328,1.4444235421251506e-05,1.2408249313011766e-05,0.001026062062010169,0.0003536273434292525,0.00020473203039728105,0.0006912079406902194,1.3283728549140507e-06,1.0561550880083815e-06
35,0.002110561355948448,0.003230665111914277,0.0036406212020665407,0.0013382832985371351,1.4555189409293234e-05,1.2643504305742681e-05,0.0010556862689554691,0.00048107904149219394,0.00035253024543635547,0.0005707591772079468,1.2546054676931818e-06,1.2243830497027376e-06
36,0.002068159868940711,0.0032170074991881847,0.003989146091043949,0.0013240298721939325,1.447641698177904e-05,1.1904678831342608e-05,0.0008876736392267048,0.00027389058959670365,0.00021407553867902607,0.00034314292133785784,9.152932761935518e-07,1.3102054253977259e-06
37,0.0020664487965404987,0.003171259304508567,0.0037642214447259903,0.0012763882987201214,1.4088992611505092e-05,1.1940659169340508e-05,0.0009139033500105143,0.00021690723951905966,0.00017450562154408544,0.00032496624044142663,1.1635237569862512e-06,1.4366947652888485e-06
38,0.0020446600392460823,0.0031066061928868294,0.003495343727990985,0.0012692146701738238,1.39100753585808e-05,1.1996054672636093e-05,0.0009108014637604356,0.00022817737772129476,0.00028880982426926494,0.0004818146408069879,1.057571171259042e-06,1.1687411642924417e-06
39,0.0020062332041561604,0.0031042248010635376,0.0036404356360435486,0.001285611535422504,1.3914819282945247e-05,1.2036786938551814e-05,0.0009015783434733748,0.00027750516892410815,0.00023380442871712148,0.00042004830902442336,1.0771443157864268e-06,1.3363780453801157e-06
40,0.0020062134135514498,0.0031679735984653234,0.0035087689757347107,0.001284428988583386,1.4089667820371689e-05,1.1854465992655606e-05,0.0009125872747972608,0.0003469238872639835,0.00015759997768327594,0.0004460266209207475,1.1907703083124944e-06,1.4884351003274789e-06
41,0.002026982605457306,0.002870043506845832,0.0033098559360951185,0.0012433865340426564,1.4076984371058643e-05,1.1803716188296677e-05,0.0008531615603715181,0.0001984254049602896,0.00016345783660653979,0.00034484275965951383,1.3414246495813131e-06,1.0275730346620549e-06
42,0.0019660526886582375,0.0030326927080750465,0.003675406565889716,0.001228555105626583,1.3290165225043894e-05,1.1430837912485004e-05,0.0008425990235991776,0.00029329824610613286,0.0003264619444962591,7.87776880315505e-05,1.1477612133603543e-06,2.784278512990568e-06
43,0.0020338944159448147,0.003112501697614789,0.0037783437874168158,0.001248496351763606,1.3392660184763373e-05,1.1535217345226557e-05,0.0008725665393285453,0.00025465982616879046,0.00014045456191524863,8.088360482361168e-05,1.5010745300969576e-06,1.0638143976393622e-06
44,0.002029197756201029,0.0031981647480279207,0.0035456272307783365,0.0013137607602402568,1.3481872156262399e-05,1.1804568202933297e-05,0.0009094584966078401,0.0004390148096717894,0.00019976742623839527,8.706458902452141e-05,1.2501992387115025e-06,1.0307378943252843e-06
45,0.0020139417611062527,0.00314506608992815,0.003437504405155778,0.0013155007036402822,1.3508761185221374e-05,1.1671584798023106e-05,0.0009112974512390792,0.00030311435693874955,0.0002694340655580163,0.00023294321727007627,9.756618965184317e-07,1.4377766092366074e-06
46,0.0020093757193535566,0.0029768014792352915,0.0033987618517130613,0.001253698137588799,1.3211241457611324e-05,1.1204073962289841e-05,0.0008636966813355684,0.0002612010866869241,0.00015596250887028873,0.00028682875563390553,1.0502527402422857e-06,1.4770655980100856e-06
47,0.0019922624342143536,0.0031297849491238594,0.0035469294525682926,0.0012202071957290173,1.2849559425376356e-05,1.1922969133593143e-05,0.0008614914841018617,0.00028479433967731893,0.00024293670139741153,0.0001980811357498169,1.618098576727789e-06,2.8648741135839376e-06
48,0.0019351692171767354,0.0029989739414304495,0.00346239167265594,0.0012132865376770496,1.2956501450389624e-05,1.0732843657024205e-05,0.0008905112044885755,0.00019248801982030272,0.00012243112723808736,0.0002630302042234689,8.734695256862324e-07,1.5695124602643775e-06
49,0.0019724902231246233,0.0028919114265590906,0.003397149033844471,0.0012174895964562893,1.255215029232204e-05,1.0906271927524359e-05,0.0008404952241107821,0.00020837511692661792,0.00018368808377999812,0.00012851209612563252,8.478494237351697e-07,2.535165549488738e-06
50,0.001945569645613432,0.002900931751355529,0.003519576508551836,0.0011658510193228722,1.3163867697585375e-05,1.1109966726507993e-05,0.0009072260581888258,0.0002101903228322044,0.0002633871044963598,0.00021303986432030797,8.433215953118634e-07,1.6130206859088503e-06
51,0.0018989579984918237,0.0029363855719566345,0.0033098254352808,0.0011891673784703016,1.239450357388705e-05,1.079728317563422e-05,0.0008689272217452526,0.00026313934358768165,0.00022396691201720387,0.00030043357401154935,1.096677988243755e-06,9.17161196412053e-07
52,0.0018711041193455458,0.0029545940924435854,0.0033426068257540464,0.0011463846312835813,1.2661666551139207e-05,1.0385690984549001e-05,0.0008298674947582185,0.0002077333047054708,0.00011448282020865008,0.00012860533024650067,8.020309905987233e-07,1.4263938282965683e-06
53,0.0018822279525920749,0.0029659417923539877,0.003390556201338768,0.0011511646443977952,1.2438284466043115e-05,1.074068422894925e-05,0.0008349601994268596,0.0002291972195962444,0.0003812841314356774,0.00044019866618327796,8.972597242973279e-07,1.2254325156391133e-06
54,0.0019355613039806485,0.003058667527511716,0.0035197173710912466,0.0011587492190301418,1.2624460214283318e-05,1.0448806278873235e-05,0.0008408974972553551,0.000252686528256163,0.00010903643124038354,0.0003118453314527869,8.162910489772912e-07,1.9248209355282597e-06
55,0.0018860561540350318,0.002900521270930767,0.003373878775164485,0.001205889624543488,1.2258785136509687e-05,1.0321074660168962e-05,0.0008350338903255761,0.00019483499636407942,8.613927639089525e-05,0.0003220599901396781,8.489697393088137e-07,1.2734622941934504e-06
56,0.001899473019875586,0.0028394334949553013,0.0032567442394793034,0.001140128937549889,1.2706519919447601e-05,1.0846925579244272e-05,0.000865938316565007,0.00022298432304523885,0.00013166817370802164,0.0003610394196584821,8.696537406649441e-07,1.2267318197700662e-06
57,0.0019570491276681423,0.0028949996922165155,0.0035118923988193274,0.001095183426514268,1.2916271225549281e-05,1.0566142736934126e-05,0.0008403514511883259,0.00018492645176593214,9.576834418112412e-05,0.0002909177856054157,8.228716978919692e-07,1.0693280273699202e-06
58,0.001938374130986631,0.002888521645218134,0.003398960456252098,0.0011270703980699182,1.2610078556463122e-05,1.0959173232549802e-05,0.0008393480093218386,0.0002056245575658977,0.0001310880179516971,0.0004174078640062362,8.213308319682256e-07,2.202733958256431e-06
59,0.0019190062303096056,0.00291771674528718,0.0031208081636577845,0.001123211346566677,1.2335127394180745e-05,1.0565618867985905e-05,0.0008530980558134615,0.00020932825282216072,0.0001237531250808388,0.00036172664840705693,9.184207556245383e-07,1.5419675037264826e-06
60,0.0019409630913287401,0.0028760426212102175,0.0032982905395329,0.0011342877987772226,1.2201959907542915e-05,1.0572487371973694e-05,0.0008388605201616883,0.00021473882952705026,0.0001455296587664634,0.0004871906421612948,8.704552783456166e-07,1.0835939065145795e-06
61,0.0018576807342469692,0.002774096792563796,0.003297631861642003,0.0011574418749660254,1.209612310049124e-05,1.027024190989323e-05,0.0008456031791865826,0.0002164151956094429,0.00011254606943111867,0.00044705637264996767,8.143801096593961e-07,1.302403870795388e-06
62,0.0018839100375771523,0.002740877913311124,0.0032890045549720526,0.001142782624810934,1.2914878607261927e-05,9.826017048908398e-06,0.0008347908151336014,0.0002130500943167135,0.00024958085850812495,0.0003986348456237465,8.053753845160828e-07,1.3373259207583034e-06
63,0.0018377845408394933,0.0027601071633398533,0.0033318721689283848,0.0011287513189017773,1.2284429976716639e-05,1.0345412010792644e-05,0.0008272367995232344,0.0001979713124455884,9.116334695136175e-05,0.00015311736206058413,7.613677098561311e-07,1.1150757018185686e-06
64,0.0019179107621312141,0.0029121055267751217,0.0033318272326141596,0.0011421091621741652,1.2309194426052273e-05,9.978203161153943e-06,0.0008405986591242254,0.00017900366219691932,0.0001325614284723997,0.00035426707472652197,7.412629202008248e-07,1.2860839888162446e-06
65,0.0018924650503322482,0.0027192221023142338,0.003289685118943453,0.001138300634920597,1.243028382305056e-05,1.0336969717172906e-05,0.0008365364628843963,0.00018182385247200727,0.00015146165969781578,0.0003777790116146207,8.092011739790906e-07,1.2212403817102313e-06
66,0.0019020611653104424,0.0028765604365617037,0.003312602872028947,0.0011600351426750422,1.2396296369843185e-05,1.0129655856871978e-05,0.0008261068724095821,0.00025681217084638774,0.0002054309588856995,0.0004601656983140856,7.906040991656482e-07,1.0755578841781245e-06
67,0.0019049843540415168,0.002825345378369093,0.0032279856968671083,0.0010988959111273289,1.1990798520855606e-05,1.0438347089802846e-05,0.0008315644226968288,0.00018668416305445135,0.0001269366912310943,0.00020903028780594468,8.414514923060779e-07,1.6129451978486031e-06
68,0.0019099328201264143,0.0029078226070851088,0.0036639224272221327,0.0011666725622490048,1.2014050298603252e-05,1.0302163718733937e-05,0.0008343750378116965,0.00017255333659704775,0.00012445189349818975,0.00040319139952771366,1.1072257620980964e-06,1.0779381227621343e-06
69,0.0019051788840442896,0.0027716984041035175,0.003157446626573801,0.0010937871411442757,1.2043483729939908e-05,1.0424997890368104e-05,0.0008426217827945948,0.00027974718250334263,0.00012980368046555668,0.00016712814976926893,8.247251571447123e-07,9.501804925093893e-07
70,0.0018875948153436184,0.002842881716787815,0.0032999934628605843,0.0011309687979519367,1.187340749311261e-05,1.0300177382305265e-05,0.0008336893515661359,0.00019147206330671906,0.0001108454744098708,0.0002617068821564317,7.699993147980422e-07,1.6948522898019292e-06
