epoch,train_weighted_temperature,train_weighted_logF,train_weighted_retention,train_weighted_physics,train_weighted_initial,train_weighted_continuity,validation_weighted_temperature,validation_weighted_logF,validation_weighted_retention,validation_weighted_physics,validation_weighted_initial,validation_weighted_continuity
11,0.003684554947540164,0.0014731739647686481,0.0036503239534795284,0.0018702364759519696,5.150106881046668e-06,1.0784419282572344e-05,0.003750112373381853,0.001465453184209764,0.010071161203086376,0.004966464824974537,5.258474629954435e-06,1.544237893540412e-05
12,0.0025822448078542948,0.0004918515915051103,0.0009350765612907708,0.0010234181536361575,4.109328801860101e-06,5.337688344297931e-06,0.002137872390449047,0.00034152818261645734,0.0008094529621303082,0.0006012048688717186,1.8619850379764104e-06,4.663972504204139e-06
13,0.0023522323463112116,0.00029311023536138237,0.0003033833927474916,0.0009930124506354332,2.4871245841495696e-06,3.949661186197773e-06,0.001976993400603533,0.0005148117779754102,0.0006800051196478307,0.000540269713383168,2.1039410057710485e-06,3.166216993122362e-06
14,0.002438497729599476,0.00041439791675657034,0.00045209130621515214,0.0016463648062199354,2.6791158234118484e-06,4.660282138502226e-06,0.0022097821347415447,0.0013668377650901675,0.0006065014749765396,0.005145164672285318,3.874933463521302e-06,3.725054193637334e-06
15,0.0033784492406994104,0.0017156187677755952,0.002479610498994589,0.0044234259985387325,6.732931069564074e-06,9.891569061437623e-06,0.002858594758436084,0.001448785187676549,0.002890482312068343,0.0028471574187278748,4.594129859469831e-06,1.0258454130962492e-05
16,0.0024305947590619326,0.000694312562700361,0.0009245463879778981,0.0013585005654022098,3.7883495679125193e-06,6.461354496423155e-06,0.00205589784309268,0.0005307227256707847,0.0006619852501899004,0.001020780298858881,5.859538578079083e-06,4.901603824691847e-06
17,0.002432870911434293,0.0007757406565360725,0.001068798592314124,0.0016022911295294762,3.852449663099833e-06,5.139744462212548e-06,0.0022847820073366165,0.0008204692858271301,0.002099456265568733,0.0024945014156401157,6.947147630853579e-06,2.913669050030876e-06
18,0.0018803360871970654,0.00022347646881826222,0.0004028989642392844,0.00021691148867830634,2.331562609469984e-06,2.660861719050445e-06,0.0017441160744056106,0.0001243527658516541,0.00011280567559879273,0.00011097756214439869,1.1157580956933089e-06,2.3353770302492196e-06
19,0.0018196769524365664,0.00011757732136175036,9.142715862253681e-05,3.755433499463834e-05,9.92361492535565e-07,2.254392529721372e-06,0.0015135438879951835,0.00010718470730353147,0.00013360621233005077,6.08755144639872e-05,1.1916834409930744e-06,2.0951823898940346e-06
20,0.0017590831266716123,0.00012862413132097572,9.943500481313094e-05,4.461682328837924e-05,9.323679478256963e-07,2.302250504726544e-06,0.0015608018729835749,0.0001580936659593135,0.00010154920892091468,0.00021932896925136447,9.102382136916276e-07,1.910927858261857e-06
21,0.0018355672946199775,0.00012665620306506753,8.998271368909627e-05,6.600504275411367e-05,9.421296454092953e-07,2.260857399960514e-06,0.0017730387626215816,0.00027203705394640565,8.273357525467873e-05,6.939702871022746e-05,9.308563676313497e-07,2.5416040443815293e-06
22,0.0017981677083298564,0.00012275796325411648,8.231344691012055e-05,5.405266711022705e-05,1.0151739843422548e-06,2.1223153453320264e-06,0.0016691593918949366,0.0001919141213875264,8.58782950672321e-05,3.709648808580823e-05,1.3005733308091294e-06,2.092134855047334e-06
23,0.001765246270224452,0.0001383220514981076,8.573539525968954e-05,6.259242945816368e-05,9.268639587389772e-07,1.8646936950972305e-06,0.001491129514761269,0.00012604940275195986,0.00014050575555302203,8.077087113633752e-05,1.11353738247999e-06,1.9226632502977737e-06
24,0.001609356258995831,8.881787653081119e-05,5.802602390758693e-05,2.3233951651491225e-05,6.775309429940535e-07,1.6553478417336011e-06,0.0014178514247760177,9.575290459906682e-05,4.3585358071140945e-05,2.5789227947825566e-05,6.540316917380552e-07,1.8026659745373765e-06
25,0.0016057885950431228,8.754710870562121e-05,4.926037217956036e-05,1.7258695152122527e-05,5.939712082181359e-07,1.5276222256943585e-06,0.001352552673779428,8.663690823595971e-05,4.8621586756780744e-05,1.3449909602059051e-05,5.283128757582745e-07,1.7591868527233602e-06
26,0.0017297279555350542,9.370977204525843e-05,6.370768824126571e-05,2.2997764972387813e-05,5.649445029121126e-07,1.5057968994369732e-06,0.0015440764836966991,8.719680772628635e-05,9.419828711543232e-05,2.116852192557417e-05,6.820010639785324e-07,2.363770727242809e-06
27,0.00163301732391119,9.26625361898914e-05,5.151246296009049e-05,2.278405736433342e-05,5.706810497940751e-07,1.5847954273340292e-06,0.0014265829231590033,8.744972728891298e-05,5.075495573692024e-05,3.5705408663488925e-05,5.214938028075267e-07,1.8606078810989857e-06
28,0.0015939833829179406,0.00010235136869596317,5.156203769729473e-05,2.2384805561159737e-05,5.499949111253955e-07,1.4719094906467945e-06,0.0014932346530258656,0.00013621835387311876,9.947084618033841e-05,1.2515819435066078e-05,5.748432613472688e-07,1.5965690181474203e-06
29,0.0016516856849193573,9.511569078313187e-05,6.129077519290149e-05,1.9961244106525555e-05,6.071233656257392e-07,1.4843218195892406e-06,0.0014808066189289093,9.09713635337539e-05,6.509504601126537e-05,3.584504884202033e-05,5.780390438303584e-07,1.896674802992493e-06
30,0.0015255444450303912,7.844442006899044e-05,3.9478574763052166e-05,9.610917913960293e-06,4.682311100623338e-07,1.2154836440458895e-06,0.0014180587604641914,7.788915536366403e-05,3.665488475235179e-05,1.1265225111856125e-05,4.835783329326659e-07,1.183706717711175e-06
31,0.0015325541608035564,7.79686015448533e-05,3.564258440746926e-05,9.94601668935502e-06,4.496422661759425e-07,1.232079739565961e-06,0.0013312193332239985,8.071798947639763e-05,3.6043711588718e-05,1.6412273907917552e-05,4.868229098065058e-07,1.1683008779073135e-06
32,0.0015333136543631554,7.733010716037825e-05,3.585881495382637e-05,9.400567250850145e-06,4.269629698683275e-07,1.1865295164170675e-06,0.0012987978989258409,7.384601485682651e-05,3.242786260670982e-05,1.4592649677069858e-05,4.162475306657143e-07,1.1719385838659947e-06
33,0.001521077356301248,7.974087202455848e-05,3.616513276938349e-05,1.0170939276576973e-05,4.4107150642958004e-07,1.2217154107929673e-06,0.0013766555348411202,6.945736822672188e-05,2.864340967789758e-05,7.795445526426192e-06,4.310852546041133e-07,9.835135642788374e-07
34,0.001520807622000575,7.84597359597683e-05,3.8230838981689885e-05,1.0367932191002183e-05,4.18304989580065e-07,1.163785236713011e-06,0.0015009072376415133,8.725614316063002e-05,4.6820463467156515e-05,1.0441567610541824e-05,4.585474016494118e-07,1.6179343219846488e-06
35,0.0016063848743215203,8.037967927521095e-05,4.3443917093100026e-05,1.1701721632562112e-05,4.3798677324957684e-07,1.2448744200810326e-06,0.0014284567441791296,0.00010740820289356634,0.00011383053788449615,2.8677724912995473e-05,4.640042789105792e-07,1.5463474483112805e-06
36,0.0015607174718752503,8.669863018440083e-05,5.5317894293693826e-05,1.4047800505068153e-05,4.5928736653877426e-07,1.1796558283094783e-06,0.0013873882126063108,8.652781252749264e-05,4.2573316022753716e-05,1.382347818434937e-05,4.6536192712665073e-07,1.3665411643160043e-06
37,0.0014874135376885533,7.375648419838399e-05,3.2428197300760075e-05,8.331925528182182e-06,3.88191438105423e-07,1.1348831321811303e-06,0.0012815637746825814,6.344715802697465e-05,2.7036716346628964e-05,2.0428766219993122e-05,3.8913144635444046e-07,1.0005184776673559e-06
38,0.001481564249843359,7.382714829873294e-05,3.4562133805593476e-05,9.890833098324947e-06,3.7468421396624765e-07,1.0227745406155009e-06,0.0012850760249421,7.651661871932447e-05,6.125603977125138e-05,7.343006927840179e-06,3.8369216781575233e-07,9.324216080131009e-07
39,0.0014660472515970469,7.282641308847815e-05,3.337119778734632e-05,7.330071639444213e-06,3.703750735439826e-07,1.0126910638064147e-06,0.0012923830654472113,6.658978963969275e-05,2.434026828268543e-05,6.1932655626151245e-06,3.8262842281255873e-07,9.395123015565333e-07
40,0.0014765477972105145,7.397893932648003e-05,3.4595097531564534e-05,7.748812095087487e-06,3.613201215557638e-07,1.0135138836631086e-06,0.0012854011729359627,7.054724119370803e-05,3.923016629414633e-05,9.237358426616993e-06,3.694510724017164e-07,9.648418199503795e-07
41,0.0014927913434803486,7.209872273961082e-05,3.457501225057058e-05,7.188149538706057e-06,3.7956315281917344e-07,1.026958034344716e-06,0.0013099584029987454,7.467692194040865e-05,3.735772043000907e-05,7.51021161704557e-06,3.516420065352577e-07,9.986248187487946e-07
42,0.0014692704426124692,7.38404705771245e-05,3.223064049961977e-05,7.716472282481845e-06,3.748677954718005e-07,9.957997463061476e-07,0.0013281522551551461,7.75311782490462e-05,3.0323331884574145e-05,1.0494538400962483e-05,4.177059963694774e-07,1.1085346159234177e-06
43,0.0015147199155762792,7.644216384505853e-05,3.2608113542664796e-05,8.039006388571579e-06,3.5830676097248216e-07,1.087606324290391e-06,0.0013687663013115525,6.449427746701986e-05,3.1968455004971474e-05,8.775345122558065e-06,3.311205091449665e-07,1.8661869034986013e-06
44,0.0014620954170823097,6.90505767124705e-05,2.739070259849541e-05,5.432086254586466e-06,3.296774139016634e-07,1.0048186595668085e-06,0.0012668571434915066,6.600563210668042e-05,2.5162897145492025e-05,4.718372110801283e-06,3.483038199192379e-07,1.045105091179721e-06
45,0.0014428723370656371,6.861572910565883e-05,2.7315125407767482e-05,5.899716597923543e-06,3.2572490908933106e-07,9.213308658218011e-07,0.0012601763010025024,6.173513975227252e-05,2.3465232516173273e-05,4.959910711477278e-06,3.224140755264671e-07,8.88374233909417e-07
46,0.0015646227402612567,7.008257671259344e-05,3.252750320825726e-05,5.5823661568865646e-06,3.3468913898104805e-07,9.099208909901791e-07,0.0012618328910320997,6.398208643076941e-05,3.2132458727573976e-05,7.913572517281864e-06,3.2245186503132573e-07,8.608575626567472e-07
47,0.0014441756065934896,7.123840623535216e-05,3.4611406590556726e-05,6.348957867885474e-06,3.3040460039046594e-07,9.566830158291851e-07,0.001258727628737688,6.38425481156446e-05,2.4319526346516795e-05,7.5223583735350985e-06,3.3027465633495013e-07,9.119940841628705e-07
48,0.0014576410176232457,7.018401083769277e-05,2.8212265533511527e-05,6.2594936025561765e-06,3.244462959628436e-07,9.303782462666277e-07,0.0012533492408692837,6.911027594469488e-05,2.2943951989873312e-05,7.54003167457995e-06,3.30372313328553e-07,8.329594493261539e-07
49,0.0014394111931324005,6.812805804656819e-05,2.7666257665259764e-05,5.886532107979292e-06,3.196762918378227e-07,8.781301403359976e-07,0.0012532632099464536,6.837077671661973e-05,2.3190023057395592e-05,6.8252365963417105e-06,3.45555531566788e-07,7.916652975836769e-07
50,0.001415024627931416,6.688769644824788e-05,2.4834051146171987e-05,4.775004072143929e-06,3.060817562072771e-07,8.525262273906264e-07,0.001311386120505631,6.22376537648961e-05,2.634751217556186e-05,4.80340349895414e-06,3.0078499548835683e-07,1.1509387149999384e-06
51,0.001419526874087751,6.537573790410534e-05,2.655077332747169e-05,4.676627213484608e-06,3.0745616186322877e-07,8.796087968221401e-07,0.0012565874494612217,6.300574750639498e-05,2.1711915906053036e-05,4.278369942767313e-06,3.0957139642850965e-07,8.580525900470093e-07
52,0.0014155767858028412,6.602136272704229e-05,2.5674262360553257e-05,4.683688530349173e-06,3.013699597431696e-07,8.327765499416273e-07,0.0012718943180516362,6.138196476968005e-05,2.445684549456928e-05,4.69545511805336e-06,3.010461114172358e-07,9.330537977803033e-07
53,0.001417984371073544,6.55423355055973e-05,2.511010279704351e-05,4.503013769863173e-06,3.089252004429e-07,8.34227103041485e-07,0.0012465068139135838,6.174406735226512e-05,2.3604463422088884e-05,4.267832082405221e-06,3.039718194486341e-07,8.194835572794546e-07
54,0.0014206134947016835,6.580039917025715e-05,2.5542278308421373e-05,4.563505171972793e-06,2.985726041515591e-07,8.286897354992107e-07,0.0012517013819888234,6.161100463941693e-05,2.2829022782389075e-05,7.0644823608745355e-06,3.071017317779479e-07,8.544190677639563e-07
55,0.001426479546353221,6.902218592585996e-05,2.655143543961458e-05,4.8948295443551615e-06,2.9804739369865275e-07,8.449388587905561e-07,0.0012714959448203444,6.249949365155771e-05,2.3357064492302015e-05,5.304465958033688e-06,3.049615770578385e-07,8.376939149457031e-07
56,0.0014132200740277767,6.556385051226243e-05,2.5571853257133625e-05,4.463273398869205e-06,2.9449465728248474e-07,8.29911277833162e-07,0.0012781289406120777,6.404538726201281e-05,2.290013071615249e-05,5.663684532919433e-06,2.9309751425898867e-07,1.0587140423012899e-06
57,0.001423485460691154,6.565261719515547e-05,2.587140079413075e-05,5.2632349252235144e-06,3.0587232231482635e-07,8.32991827337537e-07,0.0012445476604625583,6.41518272459507e-05,2.489474900357891e-05,4.913979410048341e-06,3.1431152365257735e-07,9.02231113286689e-07
58,0.0014205528423190117,6.766369915567338e-05,2.6482899556867778e-05,4.833521870750701e-06,3.04663558381435e-07,8.35704031487694e-07,0.001235542236827314,6.855925312265754e-05,2.4257322365883738e-05,4.863697540713474e-06,2.9986313165863976e-07,8.67403196025407e-07
59,0.001423529232852161,6.507988291559741e-05,2.5024548449437134e-05,4.334876848588465e-06,2.8718050089082685e-07,8.1163761933567e-07,0.0012360005639493465,6.505875353468582e-05,2.2955751774134114e-05,4.284019269107375e-06,2.947633674921235e-07,7.969195394252893e-07
60,0.0014080965192988515,6.469568324973807e-05,2.476802546880208e-05,4.176772563369013e-06,2.8220847525517456e-07,7.941014700918459e-07,0.001235045725479722,6.153543654363602e-05,2.296654201927595e-05,4.599352450895822e-06,2.967249656649074e-07,8.158486707543489e-07
61,0.001402541995048523,6.45305699435994e-05,2.4968934667413123e-05,4.325492227508221e-06,2.860087079170626e-07,7.935684152471368e-07,0.0012399200350046158,6.253639730857685e-05,2.1530013327719644e-05,4.263395567249972e-06,2.8953293167433004e-07,7.966409611981362e-07
62,0.0014048130251467228,6.458309508161619e-05,2.486336416041013e-05,4.313887529860949e-06,2.821464249791461e-07,7.774926416459494e-07,0.0012336933286860585,6.229093560250476e-05,2.354609932808671e-05,3.730778644239763e-06,2.77953949989751e-07,8.015867933863774e-07
63,0.0014048503944650292,6.389858026523143e-05,2.4536639102734625e-05,4.243299827066949e-06,2.7814728582598035e-07,8.126025022647809e-07,0.0012439893325790763,6.164905789773911e-05,2.3436285118805245e-05,5.987516942695947e-06,2.8664362616837025e-07,8.217033609980718e-07
64,0.0014084505382925272,6.485434278147295e-05,2.5061412088689394e-05,4.418254320626147e-06,2.855776074284222e-07,7.867197382438462e-07,0.0012410673080012202,6.194153684191406e-05,2.60346077993745e-05,4.234342668496538e-06,2.785099241009448e-07,7.914993148006034e-07
65,0.0014084756840020418,6.487649807240814e-05,2.574684185674414e-05,4.499399892665679e-06,2.8069744075764905e-07,7.967583769641352e-07,0.001234962372109294,6.658371421508491e-05,2.7247620892012492e-05,4.612770226231078e-06,2.803397364914417e-07,8.219874871429056e-07
66,0.001402297057211399,6.577266321983188e-05,2.5286819436587393e-05,4.397639258968411e-06,2.79428036265017e-07,7.809310773154721e-07,0.0012363572604954243,6.287592259468511e-05,2.2554188035428524e-05,4.99828365718713e-06,2.6896855160885024e-07,8.892071491573007e-07
67,0.0014087760355323553,6.519955059047788e-05,2.4748776922933757e-05,4.612708835338708e-06,2.8009108063997703e-07,8.328310286742635e-07,0.0012331627076491714,6.370279879774898e-05,2.1622230633511208e-05,5.3813996601093095e-06,3.090442305619945e-07,7.628898401890183e-07
68,0.0014038817025721073,6.48284622002393e-05,2.4531447706976905e-05,4.8709953262005e-06,2.7822993615700397e-07,7.74386808188865e-07,0.0012673881137743592,6.092656258260831e-05,2.102612234011758e-05,4.29664623879944e-06,2.7336882340023295e-07,7.958414244058077e-07
69,0.0014083923306316137,6.602679786738008e-05,2.6576442905934528e-05,4.494282620726153e-06,2.771422259684187e-07,7.993834515218623e-07,0.0012536378344520926,6.514242704724893e-05,3.3452572097303346e-05,4.0934614844445605e-06,2.6726065698312597e-07,9.324285201728344e-07
70,0.0014075578656047583,6.550402758875862e-05,2.6601028366712853e-05,4.744063517136965e-06,2.7374605906516084e-07,7.995618943823502e-07,0.0012399584520608187,6.179322372190654e-05,2.3170125132310204e-05,4.464080120669678e-06,2.836147359630559e-07,8.073443495959509e-07
