epoch,train_weighted_temperature,train_weighted_logF,train_weighted_retention,train_weighted_physics,train_weighted_initial,train_weighted_continuity,validation_weighted_temperature,validation_weighted_logF,validation_weighted_retention,validation_weighted_physics,validation_weighted_initial,validation_weighted_continuity
20,0.001707063289359212,0.00017632298113312572,0.0001855398149928078,6.454924732679501e-05,1.0856123481062242e-06,2.4276347176055425e-06,0.0018312586471438408,0.00014295770961325616,0.00013408681843429804,3.290474705863744e-05,1.0587879842205438e-06,1.9532810256350787e-06
21,0.0017227523494511843,0.00014589057536795735,0.00012388121103867888,4.7708166675874963e-05,1.0191364708589391e-06,2.5036162696778776e-06,0.0016124146059155464,0.00015586393419653177,9.733512706588954e-05,8.447314758086577e-05,9.574379873811267e-07,2.748365659499541e-06
22,0.0016144998371601105,0.0001375669235130772,9.299565863329917e-05,6.759689131285995e-05,9.425589269085322e-07,2.3517397494288163e-06,0.0015122449258342385,0.00019568548304960132,9.081126336241141e-05,5.1152783271390945e-05,8.375553079531528e-07,1.8678623746382074e-06
23,0.0016362745082005858,0.00013091458822600543,0.00010105236287927255,3.935353015549481e-05,1.1453646038717126e-06,2.302990287716966e-06,0.0015202413778752089,0.0001629246980883181,0.00012037331907777116,2.403874896117486e-05,9.879488061415031e-07,1.808553315640893e-06
24,0.0016412067925557494,0.000135890775709413,9.572967246640474e-05,5.618623981717974e-05,9.476382729189936e-07,2.271270568598993e-06,0.0015044491738080978,0.00013027981913182884,5.909752144361846e-05,2.136271541530732e-05,7.335243481065846e-07,2.7232616048422645e-06
25,0.0016524737002328038,0.0001688836346147582,0.0001539784570923075,6.518159352708608e-05,9.640513781050685e-07,2.1395308067440055e-06,0.0015904523897916079,0.00025901151821017265,0.0001790542301023379,2.8241314794286154e-05,7.430220193782589e-07,2.6199433705187404e-06
26,0.0016230997862294316,0.00023428825079463422,0.00019433650595601648,0.00011544436711119488,1.4944991562515499e-06,2.2040827388991603e-06,0.001498715952038765,0.0004491335421334952,0.00032500247471034527,3.737598308362067e-05,8.054904355958571e-07,2.1607089365716093e-06
27,0.0016628074226900935,0.00022971507860347629,0.00033484314917586744,7.812719559296966e-05,1.220434842252871e-06,2.0522420527413487e-06,0.0015147138619795442,0.00013253414363134652,9.296309144701809e-05,5.3641262638848275e-05,1.7225775081897154e-06,2.1443092919071205e-06
28,0.0017377305775880814,0.0001997709332499653,0.0002218940353486687,0.00014726113295182586,1.2344439710432198e-06,2.236655382148456e-06,0.0018703220412135124,0.0003149366530124098,0.00036966815241612494,0.00015438847185578197,1.2858557965955698e-06,2.2668193196295762e-06
29,0.0015264521352946758,0.0001318930444540456,9.246179979527369e-05,3.14757926389575e-05,8.499639079673216e-07,1.7161057257908398e-06,0.001407547271810472,0.0001019132905639708,4.581184475682676e-05,1.734408942866139e-05,6.711596142849885e-07,1.3544279681809713e-06
30,0.0014693747507408261,0.00010247858881484717,6.867321644676849e-05,1.8600867406348698e-05,6.131675490905764e-07,1.5883715605014004e-06,0.0013198774540796876,0.00010523288074182346,3.719350934261456e-05,1.3772682905255351e-05,6.843311439297395e-07,1.5499583241762595e-06
31,0.0014497783267870545,0.00010011640551965684,7.859985635150224e-05,1.5509745935560204e-05,6.352627224259777e-07,1.5923315004329197e-06,0.0013831522082909942,9.955378482118249e-05,9.787629824131727e-05,1.646329474169761e-05,5.717414296668721e-07,1.4962971363274847e-06
32,0.0014292079722508788,0.0001133830301114358,8.835968765197322e-05,1.996442188101355e-05,6.343904260575073e-07,1.5550020179944113e-06,0.0013188939774408937,9.817983664106578e-05,4.159541640547104e-05,2.696097726584412e-05,6.680482329102233e-07,1.5274605175363832e-06
33,0.0014565858291462064,0.0001057500412571244,5.965104719507508e-05,1.7095646398956887e-05,6.253573246794986e-07,1.4401230146177113e-06,0.001299664843827486,9.770161705091596e-05,3.701432069647126e-05,1.0534778084547725e-05,7.731223377049901e-07,1.161276668426581e-06
34,0.0014331582933664322,0.00010654118523234501,5.742224311688915e-05,3.082149851252325e-05,6.011457116983366e-07,1.5234889360726811e-06,0.0012985345674678683,0.00011343706137267873,4.275816536392085e-05,5.4699699830962345e-05,6.444059181376361e-07,1.6966412658803165e-06
35,0.0014644893817603588,0.00010900757479248568,5.719213731936179e-05,2.673954986676108e-05,6.167575065774145e-07,1.5832576536922717e-06,0.001497097546234727,0.00011101422569481656,0.00012689456343650818,1.1379277566447854e-05,6.687217137368862e-07,1.583941593708005e-06
36,0.001472299569286406,0.00015810060722287744,0.0002881541149690747,3.4597236663103104e-05,6.6582783802005e-07,1.6092224541353062e-06,0.00163000519387424,0.00010956175538012758,9.932328248396516e-05,2.1168565581319854e-05,5.030905867897673e-07,1.7352151189697908e-06
37,0.0015002735890448093,0.00013465993106365204,8.643244655104354e-05,3.627381374826655e-05,6.404706709872699e-07,1.5264660760294648e-06,0.0014424014370888472,0.00011417348287068307,0.00024499912979081273,4.3737847590819e-05,6.688840130664175e-07,1.4809636923018843e-06
38,0.0013634726637974381,9.82577694230713e-05,5.967570177745074e-05,1.433046691090567e-05,5.569594122789567e-07,1.155209702119464e-06,0.001375426072627306,8.14345185062848e-05,4.0136350435204804e-05,1.0901800123974681e-05,4.627897851605667e-07,1.5158944734139369e-06
39,0.0013567860005423427,8.658959268359467e-05,4.6880319132469594e-05,8.588039236201439e-06,4.691870344686322e-07,1.2173262803116815e-06,0.0013074221787974238,9.079941810341552e-05,3.709361772052944e-05,6.604503141716123e-06,4.821642505703495e-07,1.247321142727742e-06
40,0.001355774700641632,8.910446922527626e-05,5.0276401452720165e-05,9.029207831190433e-06,4.912899385089986e-07,1.202381645271089e-06,0.0012670233845710754,8.331223216373473e-05,3.169612682540901e-05,1.1244274901400786e-05,7.317434210563079e-07,1.0971636584145017e-06
41,0.0013630770845338702,9.164261427940801e-05,5.1031845941906795e-05,1.090481055143755e-05,4.977021035301732e-07,1.1336874194967095e-06,0.0012996994191780686,8.228154911193997e-05,3.4076198062393814e-05,9.209933523379732e-06,5.211739335209132e-07,1.7949374523595908e-06
42,0.0013684802688658237,9.17621364351362e-05,6.363620195770636e-05,1.009723109746119e-05,5.008726020605536e-07,1.1861109669553116e-06,0.0013646468287333846,0.0001007741957437247,3.814384763245471e-05,1.0154802112083416e-05,4.5795145524607507e-07,1.1695819921442308e-06
43,0.0013779817381873727,9.440584108233452e-05,4.955489202984609e-05,1.0971532901749015e-05,4.796094799530693e-07,1.2599421097547747e-06,0.0013046744279563427,0.00010389603994553909,3.930787352146581e-05,7.826414730516262e-06,5.263499133434379e-07,1.3421316907624715e-06
44,0.001345533994026482,9.301723912358284e-05,4.96811953780707e-05,9.546937690174673e-06,4.889755928161321e-07,1.152558525063796e-06,0.001241095713339746,8.834832988213748e-05,3.281220415374264e-05,9.402971954841632e-06,4.5176047933637167e-07,8.831423656374682e-07
45,0.0013838940067216754,8.884389535523951e-05,4.26210172008723e-05,1.2439367310435046e-05,4.3217582970100924e-07,1.1398951755836606e-06,0.001294686459004879,8.08825934655033e-05,3.414928505662829e-05,2.6138548491871916e-05,4.681601240008604e-07,1.0726653272286057e-06
46,0.0013677669921889901,9.248119022231549e-05,4.372076000436209e-05,9.742833753989544e-06,4.939001883030869e-07,1.1131076462334022e-06,0.0012352364137768745,0.00011777847248595208,4.710194480139762e-05,3.1813706300454214e-05,6.086589564802126e-07,1.157113820227096e-06
47,0.0013653243659064174,0.00010019273031502962,5.718563625123352e-05,1.543564758321736e-05,4.800798706128262e-07,1.1913419257325586e-06,0.0016136724734678864,9.631550346966833e-05,3.1040759495226666e-05,3.1327006581705064e-05,5.311712811817415e-07,1.2736332791973838e-06
48,0.001384078525006771,9.87298772088252e-05,6.0103877331130207e-05,1.4248996194510255e-05,4.927351710648509e-07,1.1912316949747038e-06,0.0012731511378660798,9.940649033524096e-05,5.686379881808534e-05,1.4944586837373208e-05,4.2053084143844903e-07,9.518643310002517e-07
49,0.001289258012548089,8.036670624278486e-05,3.694904444273561e-05,6.645157100138022e-06,3.956065029342426e-07,9.400431736139581e-07,0.0012639131164178252,7.847166125429794e-05,2.8096363166696392e-05,5.406499894888839e-06,3.8536436477443207e-07,8.777688890404534e-07
50,0.0013024028157815337,7.965377881191671e-05,3.821757491095923e-05,6.277510237850947e-06,3.8322318687278315e-07,8.851043276081327e-07,0.0012214829912409186,7.7878161391709e-05,4.797646397491917e-05,5.717517524317373e-06,3.802636683758465e-07,8.988260560727213e-07
51,0.0013205134309828281,8.375223842449486e-05,4.202306445222348e-05,6.607040631934069e-06,3.7459105897141857e-07,9.660503565100954e-07,0.0012442305451259017,8.831661398289725e-05,3.912701868102886e-05,7.556451237178408e-06,3.604618996178033e-07,8.560989044781309e-07
52,0.0013132153544574976,8.272306877188385e-05,3.621234282036312e-05,7.732835911156144e-06,3.732211325768731e-07,9.103190677706152e-07,0.0012270372826606035,8.673382399138063e-05,2.9517763323383406e-05,8.47801857162267e-06,3.44012437381025e-07,8.352093573193997e-07
53,0.001307733473367989,8.408563007833436e-05,3.399303022888489e-05,7.802533218637109e-06,3.734199708560482e-07,9.398760994372424e-07,0.0012392083881422877,8.452514157397673e-05,3.508613372105174e-05,8.578280358051416e-06,3.652210125437705e-07,8.659751983941533e-07
54,0.0012702415697276592,7.540699152741581e-05,3.2088541047414765e-05,4.851012363360496e-06,3.4368035812804014e-07,8.282577255158685e-07,0.0012445084284991026,7.341338641708717e-05,2.9271805033204146e-05,7.596710020152386e-06,3.3900184917001755e-07,7.803196240274701e-07
55,0.0012782712001353502,7.641953561687842e-05,3.1258616218110546e-05,5.241203325567767e-06,3.457604179857299e-07,8.231131687352899e-07,0.0012164125218987465,7.601801189593971e-05,2.4992717953864485e-05,6.213289452716708e-06,3.575407163225464e-07,9.506186870567035e-07
56,0.0012702303938567638,7.861596532166004e-05,3.223540625185706e-05,5.603636509476928e-06,3.431188588365331e-07,7.855083822505549e-07,0.001205182052217424,7.9365425335709e-05,4.1960011003538966e-05,8.424979569099378e-06,3.379672307346482e-07,8.978011464932934e-07
57,0.001264729886315763,7.731123332632706e-05,3.659010326373391e-05,5.689910722139757e-06,3.3518299460411075e-07,8.477459232381079e-07,0.0012191820424050093,7.255763921421021e-05,3.17365447699558e-05,6.5360086409782525e-06,3.361940798640717e-07,9.513856639387087e-07
58,0.001284079160541296,7.672965875826776e-05,3.182513319188729e-05,5.260308171273209e-06,3.386769094504416e-07,8.292872735182755e-07,0.001217125216498971,7.677858957322314e-05,2.916742414527107e-05,5.062655873189215e-06,3.5419186588114827e-07,7.786461537762079e-07
59,0.0012601081980392337,7.637719681952149e-05,3.4437594877090305e-05,5.316508577379864e-06,3.3260148484259845e-07,7.824315616744571e-07,0.0012459555873647332,7.451644341927022e-05,2.7360089006833732e-05,7.890220331319142e-06,3.536530130077154e-07,8.21002231532475e-07
60,0.0012482753954827785,7.386397192021832e-05,2.9020347938057967e-05,4.545153842627769e-06,3.2208847642323237e-07,7.589711458422244e-07,0.0012230664724484086,7.451245619449764e-05,2.5052577257156372e-05,4.873608304478694e-06,3.2213843041972724e-07,8.296459782286547e-07
61,0.001258578267879784,7.390559767372906e-05,2.848010444722604e-05,4.417955551616615e-06,3.212858246115502e-07,7.325266778934748e-07,0.0012108769733458757,7.223350257845595e-05,2.3332768250838853e-05,5.5244613577087875e-06,3.1821862194192364e-07,8.265776159532834e-07
62,0.0012511116219684482,7.394412386929616e-05,2.9589662517537363e-05,4.429888576851226e-06,3.185892865076312e-07,7.413582352455705e-07,0.0012088121147826314,7.53649219404906e-05,2.4212409698520787e-05,4.825688847631682e-06,3.268969066994032e-07,7.287350399565185e-07
