epoch,learning_rate,epoch_seconds,elapsed_seconds,train_total,train_temperature,train_logF,train_retention,train_physics,train_trajectory_F,train_initial,train_continuity,train_selection_score,validation_total,validation_temperature,validation_logF,validation_retention,validation_physics,validation_trajectory_F,validation_initial,validation_continuity,validation_selection_score
13,0.0005000000237487257,79.2847839649985,1123.4245527680032,0.002676859498023987,0.0010773737449198961,0.00022022935445420444,0.00029466397245414555,0.002180831041187048,0.0022244008723646402,2.254429637105204e-05,4.965551124769263e-05,0.11635779589414597,0.003114920575171709,0.0010511011350899935,0.0004087611741852015,0.0005959192058071494,0.003397627966478467,0.003843352198600769,4.938604251947254e-05,3.099140667472966e-05,0.14931318163871765
14,0.0005000000237487257,80.0797841579988,1203.5043511879994,0.0024911861401051283,0.001071455772034824,0.00019818190776277333,0.0001423792273271829,0.002095643663778901,0.00218685413710773,2.696882074815221e-05,5.016204158891924e-05,0.11205936223268509,0.002441931748762727,0.0008691163384355605,0.00031417899299412966,0.00038470132858492434,0.0009346474544145167,0.0013636696385219693,1.6606951248832047e-05,3.157732862746343e-05,0.10728747397661209
15,0.0005000000237487257,79.83750942799816,1283.3418751060017,0.002941911108791828,0.001161527936346829,0.00026705488562583923,0.00034378847340121865,0.0018653004663065076,0.0019611113239079714,3.391415157238953e-05,4.6207420382415876e-05,0.11818210035562515,0.004717270378023386,0.0020194838289171457,0.0002699418691918254,0.0003938540758099407,0.005364345386624336,0.005259009078145027,4.615095895132981e-05,9.892000525724143e-05,0.17006605863571167
16,0.0005000000237487257,79.78877637100231,1363.1307226080025,0.0030568065121769905,0.0012875135289505124,0.0002555947285145521,0.00021284614922478795,0.0019085825188085437,0.0020452956669032574,3.827467662631534e-05,9.510249947197735e-05,0.1167788952589035,0.0028165855910629034,0.0010641640983521938,0.0003752871707547456,0.00030608856468461454,0.0009943584445863962,0.0011860472150146961,2.367022170801647e-05,4.514894317253493e-05,0.1082763746380806
17,0.0002500000118743628,80.15357089499594,1443.2843251380036,0.0021412705536931753,0.0009603945654816926,0.00013495633902493864,8.169459761120379e-05,0.0009881246369332075,0.00104890379589051,1.1450551937741693e-05,2.6861322112381458e-05,0.08783114701509476,0.001893476815894246,0.0008646099013276398,0.00010844221105799079,5.3518298955168575e-05,0.0005511600757017732,0.0006181407952681184,1.1315883966744877e-05,1.1647573955997359e-05,0.07409317791461945
18,0.0002500000118743628,79.99563194400253,1523.279973167002,0.001944302232004702,0.0008867878350429237,0.00010899903281824663,5.897285518585704e-05,0.000844957830850035,0.0009005155880004168,8.49329535412835e-06,1.9051836716243997e-05,0.0814855620265007,0.001833454705774784,0.0008436985081061721,9.945353667717427e-05,4.4292853999650106e-05,0.0007772233802825212,0.0008371885633096099,1.2136992154410109e-05,1.097250515158521e-05,0.07732266187667847
19,0.0002500000118743628,80.19741167900065,1603.4774017380041,0.0019848798401653767,0.0009028828353621066,0.0001140800814027898,6.260872032726184e-05,0.0011631377274170518,0.0012619857443496585,1.066074582922738e-05,1.3587862667918671e-05,0.0880776047706604,0.0017710223328322172,0.0008002339163795114,0.00012059167784173042,4.7268549678847194e-05,0.002500716131180525,0.002594670746475458,1.2711427189060487e-05,1.4231071872927714e-05,0.10522820800542831
20,0.0002500000118743628,79.81090577300347,1683.2883317980013,0.0020294690039008856,0.0009098947630263865,0.00012912563397549093,7.769672811264172e-05,0.00103345001116395,0.0010951601434499025,1.1782859473896679e-05,1.678222179180011e-05,0.08612094074487686,0.002020918997004628,0.0008978865225799382,0.00012751651229336858,9.496397251496091e-05,0.0007109652506187558,0.0008190571679733694,1.0781293894979171e-05,1.587443330208771e-05,0.08228455483913422
21,0.0002500000118743628,79.96305309800664,1763.2514829339998,0.0019979060161858797,0.0009047810453921556,0.00011896932119270787,6.579274486284703e-05,0.0009784174617379904,0.0010229891631752253,1.062615956470836e-05,2.5193065084749833e-05,0.08482349663972855,0.00195450522005558,0.0008829672588035464,0.00014400837244465947,4.1842089558485895e-05,0.003291442757472396,0.003370811929926276,9.051192137121689e-06,1.8151979020331055e-05,0.1168372705578804
22,0.0001250000059371814,79.84617948099913,1843.0976929400058,0.0018464946188032627,0.0008550353231839836,9.518898878013715e-05,3.915982961189002e-05,0.0006711083115078509,0.0007225134177133441,7.569735771539854e-06,1.3185787793190684e-05,0.0744820386171341,0.0016403013141825795,0.0007549489382654428,9.3130896857474e-05,3.613020817283541e-05,0.0006790547631680965,0.0007406848017126322,5.360349405236775e-06,6.065193247195566e-06,0.07211191952228546
23,0.0001250000059371814,80.1189685979989,1923.2166827420006,0.0018506997730582952,0.0008538465481251478,9.895788389258087e-05,4.216148590785451e-05,0.0005758704501204193,0.0006083978223614395,5.786742349300766e-06,1.3082594705338124e-05,0.07278727740049362,0.0017289440147578716,0.0007772217504680157,0.00013514327292796224,3.754038698389195e-05,0.0005282973288558424,0.00043858273420482874,1.2039085049764253e-05,6.126575044618221e-06,0.06774041056632996
24,0.0001250000059371814,79.95308669899532,2003.1697918420032,0.0018865064484998584,0.0008689563837833703,9.87069943221286e-05,4.8059941036626697e-05,0.0005545454914681613,0.0006066944915801287,6.382993888109922e-06,1.1882522812811658e-05,0.07355814427137375,0.001715920283459127,0.0007916699396446347,9.112173574976623e-05,3.9993185055209324e-05,0.0004900555359199643,0.0005276127485558391,5.668459834851092e-06,8.985885870060883e-06,0.06832624226808548
25,0.0001250000059371814,80.1891827090003,2083.358994041002,0.0018940322333946824,0.0008769069099798799,9.486655471846461e-05,4.313979661674239e-05,0.0005716517334803939,0.0006203106604516506,5.728325504605891e-06,1.639808397158049e-05,0.07347875833511353,0.0016520266653969884,0.0007487103575840592,0.00012030920333927497,3.3429194445488974e-05,0.00039840926183387637,0.0004143051046412438,5.098698238725774e-06,3.576535391403013e-06,0.06462115049362183
26,0.0001250000059371814,80.49903169499885,2163.858087684006,0.0018494424875825644,0.0008495706715621054,0.00010392716649221256,4.479258132050745e-05,0.0005245393258519471,0.0005742657813243568,6.158124506328022e-06,9.655993380874861e-06,0.07195793837308884,0.0016709112096577883,0.0007505296380259097,0.0001245207095053047,4.366496068541892e-05,0.00035470013972371817,0.00035163547727279365,9.157000022241846e-06,7.50538947613677e-06,0.06385845690965652
27,0.0001250000059371814,80.17913338600192,2244.0372365670046,0.0018834357615560293,0.0008659511222504079,9.966790821636096e-05,4.969441215507686e-05,0.000533949350938201,0.0005899915122427046,7.137320153560722e-06,1.458155475120293e-05,0.07294613867998123,0.0016844321507960558,0.0007800827734172344,9.109000529861078e-05,3.1278745154850185e-05,0.000493636995088309,0.00054942473070696,6.880538876430364e-06,1.2098756087652873e-05,0.06756234914064407
28,0.0001250000059371814,79.8602083980004,2323.897459937005,0.0018994746496900916,0.0008751826244406402,9.989619866246358e-05,4.6913402911741287e-05,0.0006634697783738375,0.0007086012046784163,8.151811016432475e-06,1.484625772718573e-05,0.07593744248151779,0.0016663791611790657,0.0007670321501791477,9.942842007149011e-05,2.9432207156787626e-05,0.0004631744232028723,0.0005588678759522736,6.8943245423724875e-06,2.7646354283206165e-05,0.06732692569494247
29,0.0001250000059371814,80.03567979199579,2403.9331643130063,0.002100715646520257,0.0009751389152370393,9.797264647204429e-05,4.9878151912707835e-05,0.0006113146082498133,0.0006663702079094946,7.665306839044206e-06,1.8197972167399712e-05,0.07510252296924591,0.0029621818102896214,0.001410156488418579,9.467287600273266e-05,4.506934783421457e-05,0.0013666152954101562,0.0015686936676502228,9.233755008608568e-06,1.2029004210489802e-05,0.100735142827034
30,0.0001250000059371814,80.32043181500194,2484.2536335340046,0.002117162337526679,0.0009751275647431612,9.994948050007224e-05,6.30803988315165e-05,0.0012099903542548418,0.001298081479035318,1.4235834896680899e-05,2.453251181577798e-05,0.08669884502887726,0.0017683355836197734,0.0008132537477649748,9.738283551996574e-05,4.1935407352866605e-05,0.0006869765929877758,0.0008314180304296315,1.3161712558940053e-05,1.1935228030779399e-05,0.07630345970392227
31,6.25000029685907e-05,79.82711002599535,2564.080827746002,0.0017669897060841322,0.0008222287870012224,8.58367930050008e-05,3.533498602337204e-05,0.00044871578575111926,0.0005120452842675149,6.114366442488972e-06,7.4839995249931235e-06,0.06834375858306885,0.0016301785362884402,0.0007539636571891606,8.560274000046775e-05,3.555936200427823e-05,0.0004735168186016381,0.0004896190366707742,4.313507361075608e-06,6.578879492735723e-06,0.06570231169462204
32,6.25000029685907e-05,80.31716829300422,2644.3980279810057,0.0018155189463868737,0.0008426891872659326,8.711146074347198e-05,4.153090776526369e-05,0.00041607298771850765,0.00045776180922985077,4.615000761987176e-06,1.0366457900090609e-05,0.06761527806520462,0.0015610866248607635,0.000719162286259234,8.084555884124711e-05,4.111712041776627e-05,0.00031142577063292265,0.00034830410731956363,4.840565907215932e-06,3.1526108159596333e-06,0.06022430583834648
33,6.25000029685907e-05,80.50068903600186,2724.8987331820026,0.0017482733819633722,0.0008125888416543603,8.290274126920849e-05,3.903971810359508e-05,0.0004588585870806128,0.0005214106640778482,4.887494924332714e-06,6.650345312664285e-06,0.06794174760580063,0.001544998842291534,0.0007155886269174516,8.501786942360923e-05,2.7968639187747613e-05,0.00035373063292354345,0.0004176926740910858,5.334542493073968e-06,3.012410388691933e-06,0.06120792031288147
34,6.25000029685907e-05,80.08433103499556,2804.9830782210047,0.0017565665766596794,0.0008181794546544552,8.405352127738297e-05,3.472718526609242e-05,0.0003776907396968454,0.000432914326665923,4.475440164242173e-06,9.79329979600152e-06,0.06580367684364319,0.0015886998735368252,0.00074103131191805,7.563281542388722e-05,2.9470747904269956e-05,0.00025950296549126506,0.0002996799594257027,4.5046313061902765e-06,1.0828528502315748e-05,0.058158449828624725
35,6.25000029685907e-05,79.86385050700483,2884.8469442610003,0.0017581175779923797,0.000819241686258465,8.299546607304364e-05,3.5226861655246466e-05,0.00040550774428993464,0.00046034972183406353,4.898225142824231e-06,9.220540050591808e-06,0.06652309000492096,0.00161361088976264,0.0007427094969898462,7.477548933820799e-05,5.238676749286242e-05,0.0003869433712679893,0.00041900790529325604,5.36648713023169e-06,4.92661365569802e-06,0.06373239308595657
36,6.25000029685907e-05,79.5341974749972,2964.3812302880033,0.0017455706838518381,0.0008108014008030295,8.564030576962978e-05,3.704239134094678e-05,0.00041792760021053255,0.00047313960385508835,5.186886482988484e-06,7.662789357709698e-06,0.06666682660579681,0.0015834863297641277,0.0007372100371867418,8.119249832816422e-05,2.669994682946708e-05,0.000859314575791359,0.0009507201611995697,6.509878403448965e-06,5.227373549132608e-06,0.07489792257547379
37,6.25000029685907e-05,79.9063803990066,3044.2876391980026,0.0017468328587710857,0.000811700418125838,8.561754657421261e-05,3.645099059212953e-05,0.0004475693858694285,0.00048552342923358083,5.29520229974878e-06,8.33665944810491e-06,0.0670730471611023,0.0015557941514998674,0.0007231340277940035,7.528375863330439e-05,3.337163070682436e-05,0.0003209451970178634,0.000341390841640532,3.925002147298073e-06,4.783928034157725e-06,0.059402819722890854
38,6.25000029685907e-05,80.1202738610009,3124.407943212005,0.0017717721639201045,0.0008222043397836387,9.082947508431971e-05,3.491952156764455e-05,0.00044117384823039174,0.000484614196466282,6.026339633535827e-06,1.011808944895165e-05,0.06783518195152283,0.0016660131514072418,0.0007793818949721754,8.022779366001487e-05,2.6148383767576888e-05,0.0003164477238897234,0.00039766161353327334,5.781933850812493e-06,2.952780960185919e-06,0.06217554584145546
39,3.125000148429535e-05,80.30462380000245,3204.712608837006,0.001694915583357215,0.0007929950370453298,7.794298289809376e-05,3.016318441950716e-05,0.00032123213168233633,0.0003763569984585047,4.23480014433153e-06,3.9601486605533864e-06,0.06267548352479935,0.0015333684859797359,0.0007039884221740067,8.160758443409577e-05,4.306852861191146e-05,0.00024588414817117155,0.0003036573179997504,4.122072823520284e-06,3.032598669960862e-06,0.05853714793920517
40,3.125000148429535e-05,79.94116016099724,3284.653812481003,0.0016914953012019396,0.0007916775648482144,7.652165368199348e-05,3.067512079724111e-05,0.000327367422869429,0.0003810776106547564,3.923642452718923e-06,5.5147766033769585e-06,0.06282117962837219,0.0014790332643315196,0.0006896699778735638,7.238866237457842e-05,2.668719935172703e-05,0.00025277811801061034,0.00028411351377144456,3.7579447962343693e-06,2.4161777218978386e-06,0.05559000000357628
41,3.125000148429535e-05,79.965597016002,3364.619493995,0.0017124926671385765,0.0008006748976185918,7.860446930862963e-05,3.167527756886557e-05,0.0003477827413007617,0.00040413709939457476,4.075358901900472e-06,4.552379323286004e-06,0.06347706913948059,0.0015225911047309637,0.0007131365709938109,7.176242070272565e-05,2.302954271726776e-05,0.00030510456417687237,0.0003308244049549103,4.621961124939844e-06,1.0639802894729655e-05,0.05734358727931976
42,3.125000148429535e-05,79.86688403299922,3444.4863925060054,0.0016981590306386352,0.0007950305007398129,7.65085278544575e-05,3.0616069125244394e-05,0.0003324259596411139,0.00037956814048811793,3.886918420903385e-06,5.852363756275736e-06,0.062485210597515106,0.0015088474610820413,0.0007041113567538559,7.313419337151572e-05,2.624913577164989e-05,0.0002647792571224272,0.0003246032865718007,3.4739721286314307e-06,8.940071893448476e-06,0.05727073550224304
43,3.125000148429535e-05,79.89556443699985,3524.3819759120015,0.0016968226991593838,0.000795366067904979,7.489330891985446e-05,3.040377669094596e-05,0.000350664573488757,0.00041066508856602013,3.601705202527228e-06,4.331973286753055e-06,0.06333689391613007,0.0015614506555721164,0.0007195299258455634,7.599865784868598e-05,4.542261376627721e-05,0.0006432597292587161,0.0007061074138619006,3.902942353306571e-06,5.796307050331961e-06,0.07030408084392548
44,3.125000148429535e-05,80.11460352999711,3604.4966105070052,0.0017267902148887515,0.0008065865840762854,7.804166671121493e-05,3.45435764756985e-05,0.0003390197525732219,0.00038988151936791837,3.903251126757823e-06,6.416034921130631e-06,0.06367549300193787,0.0015098813455551863,0.00070065853651613,7.078962516970932e-05,3.707629002747126e-05,0.0002411042369203642,0.00028187959105707705,3.7858178529859288e-06,3.1967233553586993e-06,0.056647203862667084
45,1.5625000742147677e-05,79.88467017000221,3684.3813124610024,0.0016619076486676931,0.0007808802765794098,7.16314316377975e-05,2.7854530344484374e-05,0.0002697101153898984,0.0003238109638914466,3.161720314892591e-06,3.444289632170694e-06,0.0598716214299202,0.0014677430735900998,0.0006874693790450692,6.907618808327243e-05,2.2985808755038306e-05,0.00022046256344765425,0.000263932510279119,3.4051297461701324e-06,4.018390882265521e-06,0.054044246673583984
46,1.5625000742147677e-05,80.03240744000504,3764.4137964840047,0.0016661825357005,0.0007831458933651447,7.241993444040418e-05,2.6697338398662396e-05,0.0002703868958633393,0.0003254874318372458,3.2656171242706478e-06,4.471132342587225e-06,0.05984774976968765,0.0014927067095413804,0.000699143682140857,6.946289067855105e-05,2.429863889119588e-05,0.00028363068122416735,0.00033579065348021686,3.647453240773757e-06,2.9289876692928374e-06,0.05718092620372772
47,1.5625000742147677e-05,80.37123154299479,3844.785042073003,0.002015631413087249,0.0009564098436385393,7.302176527446136e-05,2.9111486583133228e-05,0.0002864898124244064,0.00033989877556450665,3.198331341991434e-06,3.591868789953878e-06,0.061577968299388885,0.001688002492301166,0.0007820430328138173,7.588751032017171e-05,4.665680535254069e-05,0.00023198868439067155,0.0002819787769112736,4.399805675348034e-06,9.318720003648195e-06,0.05987086147069931
48,1.5625000742147677e-05,80.04609874800371,3924.8311545000033,0.0018050576327368617,0.0008455081260763109,7.542686216766015e-05,3.751347685465589e-05,0.00033852210617624223,0.00039450061740353703,4.135281415074132e-06,6.874644896015525e-06,0.06426794826984406,0.0014799325726926327,0.0006954542477615178,6.616528116865084e-05,2.2260266632656567e-05,0.0002215488930232823,0.0002702432102523744,3.3999635888903867e-06,2.580564569143462e-06,0.05411459133028984
49,1.5625000742147677e-05,80.06708262200118,4004.8982727180046,0.0017821184592321515,0.0008383677341043949,7.54665452404879e-05,2.9255872505018488e-05,0.0002690894762054086,0.00032506330171599984,3.095115744145005e-06,3.5086486604996026e-06,0.060749687254428864,0.0014880973612889647,0.0006939212908037007,7.10251770215109e-05,2.864879024855327e-05,0.0002672312257345766,0.00034024575143121183,3.4092870464519365e-06,2.3964901174622355e-06,0.05753486603498459
50,9.999999747378752e-06,79.87679271399975,4084.775104034001,0.001849622349254787,0.0008746913517825305,7.111717422958463e-05,2.8494610887719318e-05,0.0002645800122991204,0.00032185198506340384,3.0795299608143978e-06,3.202417474312824e-06,0.06037914752960205,0.001506961532868445,0.0007039013435132802,7.359038863796741e-05,2.4890499844332226e-05,0.00023230981605593115,0.000271879427600652,3.140436319881701e-06,3.640982413344318e-06,0.05547194182872772
51,9.999999747378752e-06,79.7341280469991,4164.509315467003,0.0016566576668992639,0.0007787627400830388,7.089166319929063e-05,2.758043774520047e-05,0.0002556174003984779,0.0003093181294389069,3.0259704999480164e-06,3.573138883439242e-06,0.05936283618211746,0.0014752903953194618,0.0006926407804712653,6.75962510285899e-05,2.1844871298526414e-05,0.00022116224863566458,0.0002640291932038963,3.2392517823609523e-06,2.4384548851230647e-06,0.053988952189683914
52,9.999999747378752e-06,80.17436703999556,4244.683712343001,0.0018843912985175848,0.0008934861980378628,7.033298606984317e-05,2.6495508791413158e-05,0.0002468575839884579,0.00030378479277715087,2.996450348291546e-06,2.90883622255933e-06,0.05977437645196915,0.0015015393728390336,0.0007041010539978743,7.053075387375429e-05,2.2164827896631323e-05,0.0003181895590387285,0.00035739547456614673,3.4309121019759914e-06,2.9852888019377133e-06,0.05812932923436165
53,9.999999747378752e-06,80.02395978799905,4324.707690086005,0.001691234647296369,0.0007964656106196344,7.101766095729545e-05,2.6473120669834316e-05,0.00027107103960588574,0.0003236103802919388,3.350967517690151e-06,4.775689831149066e-06,0.06054266169667244,0.0014759257901459932,0.000693334499374032,6.61488957121037e-05,2.23939696297748e-05,0.00023315931321121752,0.00027011011843569577,3.5336188375367783e-06,3.6033497963217087e-06,0.05422075837850571
54,9.999999747378752e-06,80.08502762600256,4404.792732795002,0.0016481347847729921,0.0007753237150609493,7.103950338205323e-05,2.57388182944851e-05,0.00025711351190693676,0.00030420476105064154,3.0614869501732755e-06,4.032809556520078e-06,0.059167344123125076,0.0014741799095645547,0.0006897443672642112,7.108548015821725e-05,2.3011025405139662e-05,0.0002234674757346511,0.0002819407091010362,3.2602788451185916e-06,2.6874806735577295e-06,0.05487838760018349
55,9.999999747378752e-06,79.69973947600374,4484.4925022820025,0.0016450643306598067,0.000773682608269155,7.096688204910606e-05,2.610253795864992e-05,0.00026265086489729583,0.00031760093406774104,2.97097471957386e-06,3.325292937006452e-06,0.05943803861737251,0.001523143844678998,0.0007161785615608096,6.820718408562243e-05,2.188507278333418e-05,0.00030248702387325466,0.0003350922779645771,3.297326657047961e-06,3.6475519209488994e-06,0.05763382837176323
56,9.999999747378752e-06,79.82239035499515,4564.314961942,0.001646764692850411,0.0007748469361104071,7.013649155851454e-05,2.6285822968930006e-05,0.00026170065393671393,0.0003168596012983471,3.1220438359014224e-06,3.35979052579205e-06,0.05943908542394638,0.0014789369888603687,0.0006920842570252717,7.203316636150703e-05,2.2086187527747825e-05,0.00021947352797724307,0.0002647172368597239,3.0940566375647904e-06,3.3962867291847942e-06,0.05407627671957016
57,9.999999747378752e-06,80.22880347799946,4644.543807342001,0.0016424747882410884,0.0007725734612904489,7.134253974072635e-05,2.5367715352331288e-05,0.0002458683156874031,0.00030093148234300315,3.0703138236276573e-06,3.1045692594489083e-06,0.05890018865466118,0.0014704731293022633,0.0006908176001161337,6.74031107337214e-05,2.0843848687945865e-05,0.00022991729201748967,0.00027456271345727146,3.241070771764498e-06,2.668693696250557e-06,0.054075937718153
58,9.999999747378752e-06,79.44768294700043,4723.991533259999,0.0016413520788773894,0.0007724327151663601,7.053760782582685e-05,2.532246617192868e-05,0.0002784052339848131,0.00033333306782878935,3.0657320166938007e-06,3.2026264307205565e-06,0.059681687504053116,0.0014764899387955666,0.0006926304195076227,6.880703585920855e-05,2.1885314708924852e-05,0.0002649424131959677,0.00033546664053574204,3.156667844450567e-06,2.2089764115662547e-06,0.05628305301070213
59,9.999999747378752e-06,79.81450384100026,4803.806074894004,0.0016430879477411509,0.0007737007108516991,6.914635741850361e-05,2.5965333406929858e-05,0.0002453180495649576,0.0003012799425050616,3.0434600830631098e-06,2.699782953641261e-06,0.05879897251725197,0.001470352290198207,0.0006887167110107839,6.949745147721842e-05,2.2662468836642802e-05,0.00021963873587083071,0.0002595306432340294,3.545544132066425e-06,4.041126430820441e-06,0.05383426696062088
60,9.999999747378752e-06,79.90275705399836,4883.7088471669995,0.0016440496547147632,0.0007731020450592041,7.062064833007753e-05,2.6605557650327682e-05,0.0002529048069845885,0.0003062542527914047,2.9742207061644876e-06,3.2170403301279293e-06,0.05919050797820091,0.0014691269025206566,0.0006869422504678369,7.014030416030437e-05,2.4549133740947582e-05,0.00022899737814441323,0.0002897068334277719,3.1872489216766553e-06,2.3409127152262954e-06,0.05510316044092178
61,9.999999747378752e-06,80.06048830699729,4963.7694014590015,0.0016407023649662733,0.0007716369582340121,7.136642670957372e-05,2.5446015570196323e-05,0.00024861301062628627,0.00029721989994868636,3.047830432478804e-06,3.1104764275369234e-06,0.05899050831794739,0.0014613776002079248,0.0006846807664260268,6.806675082771108e-05,2.340452920179814e-05,0.00021702810772694647,0.00026148511096835136,3.2987570648401743e-06,2.149538886442315e-06,0.05377592518925667
62,9.999999747378752e-06,80.09617853500094,5043.865604312006,0.0016355804400518537,0.0007690137717872858,7.153771002776921e-05,2.542920810810756e-05,0.00025996784097515047,0.0003122164052911103,3.039653392988839e-06,2.8171236863272497e-06,0.05930022522807121,0.0014919841196388006,0.0007010877598077059,6.8014080170542e-05,2.119909731845837e-05,0.00021882772853132337,0.00025743828155100346,3.2267842016153736e-06,2.729192601691466e-06,0.05411998927593231
63,9.999999747378752e-06,80.137229811,5124.002848466,0.0017314122524112463,0.0008163384045474231,7.137845386750996e-05,2.6643463570508175e-05,0.00026806097594089806,0.0003215114993508905,3.2082466532301623e-06,3.927922534785466e-06,0.0600593127310276,0.001489260932430625,0.000694206275511533,7.243915752042085e-05,2.785607284749858e-05,0.00024731410667300224,0.000296526966849342,3.1455294902116293e-06,2.3859754492150387e-06,0.056253205984830856
64,9.999999747378752e-06,80.00516157800303,5204.008022576003,0.0016612894833087921,0.0007812954136170447,7.132151949917898e-05,2.6596320822136477e-05,0.00025671583716757596,0.0003131924313493073,3.3493211049062666e-06,4.458121111383662e-06,0.05960296094417572,0.001483479980379343,0.0006911209784448147,7.489138806704432e-05,2.5363871827721596e-05,0.00024497078265994787,0.0002601515734568238,3.86740202884539e-06,5.960659564152593e-06,0.05483131483197212
