epoch,train_weighted_temperature,train_weighted_logF,train_weighted_retention,train_weighted_physics,train_weighted_initial,train_weighted_continuity,validation_weighted_temperature,validation_weighted_logF,validation_weighted_retention,validation_weighted_physics,validation_weighted_initial,validation_weighted_continuity
1,1.0089163780212402,0.06219470500946045,0.07202119380235672,0.0,0.051742881536483765,0.027210938930511477,0.5912560820579529,0.026640329509973526,0.047752078622579575,0.0,0.028271311521530153,0.004449389502406121
2,0.42565345764160156,0.009740542620420456,0.01619764044880867,0.0,0.018536171317100527,0.00281105674803257,0.35176554322242737,0.004164314363151789,0.0035566254518926144,0.0,0.01880791485309601,0.0019563894718885423
3,0.28722724318504333,0.003745941910892725,0.0033687143586575985,0.0,0.008645503222942353,0.0018192408606410027,0.25947606563568115,0.004426757339388132,0.002857921412214637,0.0,0.006135305762290955,0.0016963619738817215
4,0.22182053327560425,0.002537424908950925,0.002985638566315174,0.0,0.0031903170049190524,0.0008852774277329445,0.21122348308563232,0.0016572534805163741,0.001939375652000308,0.0,0.002136779949069023,0.0006391150876879693
5,0.17978109419345856,0.0016120260115712881,0.001489705522544682,0.0,0.0008926159702241422,0.0005123760085552931,0.16117388010025024,0.0009629427804611623,0.0009698784560896456,0.0,0.0011501834727823735,0.0005376922897994519
6,0.13724872469902039,0.0012319991365075111,0.0014336943859234452,0.0,0.0009634697809815407,0.0004101603757590056,0.1206774115562439,0.002269465709105134,0.0007878978503867984,0.0,0.002172181196510792,0.00034570978023111825
7,0.09424307197332382,0.0023566200397908688,0.005933176726102829,0.0,0.0013524901121854784,0.0003338665468618274,0.07987266778945923,0.0013248352333903313,0.005104553885757923,0.0,0.001560499705374241,0.0003440416185185313
8,0.056535061448812485,0.0012290382292121649,0.0008236017310991883,0.0,0.0010504188016057015,0.00029463674873113637,0.04125723987817764,0.0005465013673529029,0.0015687241684645414,0.0,0.0011973874643445015,0.00021509367506951095
9,0.032898932695388794,0.0006416385294869542,0.0007728007039986551,0.0,0.0011981715448200704,0.0003419328946620226,0.019130151718854904,0.0008115415112115443,0.0003044105542358011,0.0,0.0007048042956739665,0.00021947447676211597
10,0.020880838856101036,0.0005268931272439659,0.00046159769408404827,0.0,0.000693236105144024,0.0003239651443436742,0.014706101268529892,0.0005256328149698675,0.00460934080183506,0.0,0.000463833287358284,0.00017776878084987404
11,0.016516489908099174,0.0007294672541320324,0.0012472999515011907,0.0,0.00046160113997757436,0.0003212487790733576,0.013396291993558407,0.0006196231115609407,0.0012076188577339053,0.0,0.00026017578784376383,0.0003170062089338899
12,0.013283652253448963,0.0006895560072734952,0.0008041418623179197,0.0,0.0003522872924804688,0.0002203487092629075,0.015455016866326332,0.0003406326868571341,0.00046203151578083634,0.0,0.0002786811674013734,0.0006117725744843483
13,0.011317162774503231,0.0004702034348156303,0.0005608426872640848,0.0,0.00027244952507317067,0.00023552279453724624,0.01053735613822937,0.0005704687791876495,0.00019874487770721316,0.0,0.00020960650872439148,0.0003342641051858664
14,0.00993445422500372,0.0006563338101841509,0.0008144694729708135,0.0,0.00022849773522466422,0.00018804710125550628,0.010792703367769718,0.003993021324276924,0.0015219755005091429,0.0,0.00011720260372385383,0.00025101613719016316
15,0.011155422776937485,0.001800732803530991,0.0029623510781675577,0.0,0.0003016784321516752,0.0002918628742918372,0.008552292361855507,0.000580863154027611,0.0005007272120565176,0.0,0.0002438259543851018,0.00012793331407010556
16,0.008121407590806484,0.00029187381733208895,0.00027834283537231386,0.0,0.00017228932119905949,0.00016949285054579377,0.007608944084495306,0.0003569912223611027,0.0011031812755391002,0.0,0.00016685142181813717,0.00012719685910269617
