epoch,train_weighted_temperature,train_weighted_logF,train_weighted_retention,train_weighted_physics,train_weighted_initial,train_weighted_continuity,validation_weighted_temperature,validation_weighted_logF,validation_weighted_retention,validation_weighted_physics,validation_weighted_initial,validation_weighted_continuity
1,0.5881065726280212,0.1137620061635971,0.08172505348920822,1.14948570728302,0.0026386169716715816,0.007097853720188141,0.02339681051671505,0.01276338193565607,0.014431430026888847,0.012851639650762081,2.7353802579455078e-05,9.447353659197688e-05
2,0.01230646762996912,0.007309931796044111,0.009434052743017673,0.015464523807168007,2.371598966419697e-05,7.7312026405707e-05,0.008757408708333969,0.0026382410433143377,0.007807637564837933,0.0013721752911806107,1.2060549488523975e-05,1.6083505761343987e-05
3,0.005879426375031471,0.0025731748901307583,0.004432095214724541,0.0032760107424110174,1.2303465337026865e-05,1.910407008836046e-05,0.0038593707140535116,0.0017623937455937266,0.002408063504844904,0.0016630141763016582,1.2060275912517683e-05,1.222841237904504e-05
4,0.00406102929264307,0.001505824737250805,0.0014667697250843048,0.002508742967620492,7.731655932730063e-06,1.3021549966651948e-05,0.003818571101874113,0.0012328083394095302,0.004857979714870453,0.001505189691670239,5.229119051364251e-06,1.970001176232472e-05
5,0.0038063260726630688,0.0014112559147179127,0.0022761027794331312,0.0014594611711800098,6.657413177890703e-06,1.0080752690555528e-05,0.003279757220298052,0.0007690911297686398,0.0007749268552288413,0.00032190707861445844,5.845289706485346e-06,1.1588299094000833e-05
6,0.0029590774793177843,0.0005562873557209969,0.0008624930633231997,0.0011871133465319872,3.4542059438535944e-06,6.905060581630096e-06,0.003587214509025216,0.00038469588616862893,0.0005547054461203516,0.0007368469960056245,4.204416836728342e-06,7.279978308361024e-06
7,0.0030207843519747257,0.0009277979843318462,0.0011205152841284871,0.0018394934013485909,5.3249870688887315e-06,7.202144479379058e-06,0.0031173676252365112,0.0007311647059395909,0.0017545809969305992,0.0005563222803175449,4.165697464486584e-06,6.885539187351242e-06
8,0.0038351973053067923,0.002592575503513217,0.002274361439049244,0.0029034160543233156,1.0877633758354933e-05,8.457716467091813e-06,0.004650100599974394,0.0013083390658721328,0.001397441839799285,0.002702695783227682,1.6892665007617326e-05,1.1580868158489467e-05
9,0.003150444943457842,0.0009516889113001525,0.0016148186987265944,0.0007714868988841772,8.367389818886295e-06,5.316333408700303e-06,0.0038453717716038227,0.0017855152254924178,0.0017874883487820625,0.0017440511146560311,1.305772748310119e-05,6.623675290029496e-06
10,0.002816091990098357,0.0006144966464489698,0.0010739805875346065,0.0010904452065005898,6.104903150117025e-06,6.215435860212892e-06,0.0024097878485918045,0.000482167029986158,0.0014469054294750094,8.615118713350967e-05,3.7291676562745126e-06,2.503964424249716e-06
11,0.002877698512747884,0.0010690306080505252,0.002311921212822199,0.0014201576123014092,4.9545553338248284e-06,5.3410229156725115e-06,0.003346756100654602,0.0005366206169128418,0.0010159113444387913,0.0025566064286977053,4.739846917800606e-06,3.181809370289557e-06
12,0.002917449688538909,0.0011970576597377658,0.0017969838809221983,0.0014928303426131606,8.593252277933062e-06,5.533307921723463e-06,0.0027453762013465166,0.001022698706947267,0.001867655897513032,0.0012314869090914726,5.354851600714028e-06,2.140135256922804e-06
13,0.002380467252805829,0.0005447035073302686,0.0005328274564817548,0.0006769653409719467,4.30158142989967e-06,3.338136593811214e-06,0.0029563705902546644,0.00034206389682367444,0.00034878807491622865,0.0005841617239639163,4.654894655686804e-06,3.067165380343795e-06
